sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
2032,0,1,0,3.0,15,1,7,1.0,66.74,1,1,0,anschlag-auf-den-bus-von-borussia-dortmund,"Als der Bus mit den Fußball-spieler vorbei-gefahren ist, \newline sind die Spreng-bomben explodiert.",4_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Als 1:=der 2:=Bus 3:=mit 4:=den 5:=Fußball-spieler 6:=vorbei-gefahren 7:=ist, 8:=\newline 9:=sind 10:=die 11:=Spreng-bomben 12:=explodiert."
27089,0,1,0,2.29,8,1,5,0.98,30.53,1,1,0,krankenkasse,In Deutschland gibt es die Elektronische Gesundheits-karte.,20_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=Deutschland 2:=gibt 3:=es 4:=die 5:=Elektronische 6:=Gesundheits-karte.
10133,0,1,0,1.88,9,1,5,1.0,71.82,1,1,0,demeter,Zusammen mit Poseidon hat Demeter den Sohn Areion.,13_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-01-29T14:24:42Z,e800bebc9060331edfac65e663a55570,0:=Zusammen 1:=mit 2:=Poseidon 3:=hat 4:=Demeter 5:=den 6:=Sohn 7:=Areion.
12397,0,1,0,2.2,6,1,4,0.96,83.32,0,1,0,eifersucht,Die Angst verlassen zu werden.,1_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-01-03T17:00:58Z,e800bebc9060331edfac65e663a55570,0:=Die 1:=Angst 2:=verlassen 3:=zu 4:=werden.
12326,0,1,0,2.0,6,1,4,0.98,117.16,1,0,0,ehe,Manche schenken sich einen Ehe-ring.,5_short,Recht_und_Gesetz,2019-01-14T08:43:52Z,48f66906899cc4a9477b6c9e32ff4424,0:=Manche 1:=schenken 2:=sich 3:=einen 4:=Ehe-ring.
12278,0,1,0,1.6,6,1,4,1.0,117.16,1,1,0,ehe,Es gibt Regeln vom Staat.,1_long,Recht_und_Gesetz,2019-01-14T08:43:52Z,48f66906899cc4a9477b6c9e32ff4424,0:=Es 1:=gibt 2:=Regeln 3:=vom 4:=Staat.
42329,0,1,0,2.12,9,1,7,0.56,117.16,1,0,0,smartphone,"App wird so gesprochen: ""Äp"".",13_long,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,"0:=App 1:=wird 2:=so 3:=gesprochen: 4:=""Äp""."
1885,0,1,0,2.0,7,1,4,1.0,99.23,1,0,0,animal-liberation-front,Die Gruppe benutzt dazu auch Gewalt.,3_short,Ohne_Kategorie,,,0:=Die 1:=Gruppe 2:=benutzt 3:=dazu 4:=auch 5:=Gewalt.
1358,0,1,0,1.67,7,0,3,0.49,14.63,1,1,0,altenburg,Das Altenburger Spiel-karten-museum ist sehr bekannt.,14_long,Städte,2019-03-20T11:00:48Z,ffaa744a207eb843b7f383adcf5da422,0:=Das 1:=Altenburger 2:=Spiel-karten-museum 3:=ist 4:=sehr 5:=bekannt.
42471,0,1,0,2.12,9,1,6,1.0,89.75,1,0,0,software,Software  macht verschiedene Sachen auf einem Gerät.,0_short,Computer|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2012-09-13T07:56:43Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Software 1:= 2:=macht 3:=verschiedene 4:=Sachen 5:=auf 6:=einem 7:=Gerät.
27012,0,1,0,1.75,5,1,3,0.98,92.8,1,0,0,korruption,Dabei schadet er anderen.,6_short,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Dabei 1:=schadet 2:=er 3:=anderen.
1682,0,1,0,2.0,7,0,4,0.75,116.15,1,1,0,an-12-unfall-in-juba,Das Flugzeug ist ein Antonow An-12-Flugzeug.,4_long,Ohne_Kategorie|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2015-11-07T08:34:15Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Flugzeug 2:=ist 3:=ein 4:=Antonow 5:=An-12-Flugzeug.
27234,0,1,0,1.6,6,1,3,0.99,49.48,1,0,0,krieg,Oder verschiedene Bevölkerungs-gruppen kämpfen gegeneinander.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-10-10T20:54:29Z,687c465aa14a2b3047e6e0c21fbc9670,0:=Oder 1:=verschiedene 2:=Bevölkerungs-gruppen 3:=kämpfen 4:=gegeneinander.
2002,0,1,0,3.86,15,1,13,0.63,66.74,1,0,0,anschlag-am-12-januar-2016-in-istanbul,"Der Mann der sich in die Luft gesprengt hat, \newline ist ein Selbst-mord-Attentäter.",0_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Der 1:=Mann 2:=der 3:=sich 4:=in 5:=die 6:=Luft 7:=gesprengt 8:=hat, 9:=\newline 10:=ist 11:=ein 12:=Selbst-mord-Attentäter."
1336,0,1,0,1.62,10,2,3,1.0,87.72,1,0,0,alte-welt,Jetzt wissen die Menschen das es 4 Erd-teile gibt.,4_long,Länder|Seiten_mit_defekten_Dateilinks,2019-07-23T04:59:35Z,48f66906899cc4a9477b6c9e32ff4424,0:=Jetzt 1:=wissen 2:=die 3:=Menschen 4:=das 5:=es 6:=4 7:=Erd-teile 8:=gibt.
9941,0,1,0,1.88,9,0,6,0.99,63.36,1,1,0,daumenregister,Ein Daumenregister ist eine Hilfe an einem Buch.,0_short,Sprache,2014-03-10T10:47:38Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Daumenregister 2:=ist 3:=eine 4:=Hilfe 5:=an 6:=einem 7:=Buch.
2023,0,1,0,1.6,6,1,3,0.93,49.48,1,0,0,anschlag-auf-charlie-hebdo,Und 11 Menschen wurden verletzt.,1_long,Politik|Attentat,2015-01-08T12:46:55Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=11 2:=Menschen 3:=wurden 4:=verletzt.
42011,0,1,0,1.75,5,2,3,1.0,75.88,1,0,0,simsen,Simsen beudetet SMS schreiben.,0_short,Ohne_Kategorie,2011-11-12T21:14:47Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Simsen 1:=beudetet 2:=SMS 3:=schreiben.
12371,0,1,0,2.55,12,2,8,0.9,112.09,1,0,0,eierlegende-wollmilchsau,In diesem Bild kommt vor: • eine Kuh die Milch gibt,4_long,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=In 1:=diesem 2:=Bild 3:=kommt 4:=vor: 5:=• 6:=eine 7:=Kuh 8:=die 9:=Milch 10:=gibt
26863,0,1,0,3.0,6,1,5,1.0,100.24,1,0,0,kopfgeld,Dafür das man jemand tötet.,1_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2021-09-09T06:31:21Z,48f66906899cc4a9477b6c9e32ff4424,0:=Dafür 1:=das 2:=man 3:=jemand 4:=tötet.
9994,0,1,0,1.38,10,1,3,1.0,80.28,0,0,0,deakzession,Beispiel Bücherei: • alte Bücher werden sortiert und weg-gebracht,1_short,Ohne_Kategorie,2014-05-06T08:17:23Z,af28a20dfb151690981ee13d72ce655c,0:=Beispiel 1:=Bücherei: 2:=• 3:=alte 4:=Bücher 5:=werden 6:=sortiert 7:=und 8:=weg-gebracht
11530,0,1,0,1.67,7,0,4,0.64,73.85,1,0,0,drachenschlucht,Die Drachenschlucht ist in einem Natur-schutz-gebiet.,0_long,Ort|Seiten_mit_defekten_Dateilinks,2016-03-10T11:48:02Z,12c8e777393d6f1673ab5f7a7cd789da,0:=Die 1:=Drachenschlucht 2:=ist 3:=in 4:=einem 5:=Natur-schutz-gebiet.
9973,0,1,0,2.0,8,2,4,1.0,22.07,1,1,0,dbt,D B T heißt ausgeschrieben Dialektisch-Behaviorale Therapie.,6_short,,2020-07-04T07:35:34Z,4a8d7c87339c287de35ba4be954bbfbf,0:=D 1:=B 2:=T 3:=heißt 4:=ausgeschrieben 5:=Dialektisch-Behaviorale 6:=Therapie.
12459,0,1,0,2.38,9,1,5,1.0,105.66,1,1,0,einfache-sprache,Für Einfache Sprache gibt es keine genauen Regeln.,1_long,Sprache|Hurraki|Leichte_Sprache,2015-01-01T19:58:21Z,be9da3e660311583f64df8d974bcb2fe,0:=Für 1:=Einfache 2:=Sprache 3:=gibt 4:=es 5:=keine 6:=genauen 7:=Regeln.
9792,0,1,0,2.0,9,0,4,1.0,80.28,1,2,0,danemark,Die Währung in Dänemark ist die dänische Krone.,12_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-04-04T08:35:33Z,f3d525674a904e48b4a41a13ef2a54a5,0:=Die 1:=Währung 2:=in 3:=Dänemark 4:=ist 5:=die 6:=dänische 7:=Krone.
12543,0,1,0,2.29,8,1,6,1.0,90.77,1,0,0,einrad,Meistens hat ein Ein-rad: • keine Bremse,0_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-09-15T15:33:55Z,7b5adf57ed2178795004f4c052333f37,0:=Meistens 1:=hat 2:=ein 3:=Ein-rad: 4:=• 5:=keine 6:=Bremse
1162,0,1,0,2.33,7,0,5,1.0,116.15,1,0,0,alkohol,Oft wird die Leber sehr krank.,14_long,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks|Wörter_mit_verschiedenen_Bedeutungen,2023-05-18T06:47:13Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oft 1:=wird 2:=die 3:=Leber 4:=sehr 5:=krank.
42292,0,1,0,2.67,7,1,5,1.0,99.23,1,0,0,sledge-eishockey,Sledge-Eishockey wird auf dem Eis gespielt.,1_short,Sport|Paralympics,2012-01-07T18:34:17Z,d4171b2c36772be4cad75ef4078874bd,0:=Sledge-Eishockey 1:=wird 2:=auf 3:=dem 4:=Eis 5:=gespielt.
42035,0,1,0,2.33,10,2,5,1.0,88.74,1,1,1,singles-day,Am Singles' Day feiern Menschen die alleine leben.,1_short,Gedenktage_und_Aktionstage|Seiten_mit_defekten_Dateilinks,2017-11-19T11:29:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Am 1:=Singles' 2:=Day 3:=feiern 4:=Menschen 5:=die 6:=alleine 7:=leben.
42262,0,1,0,1.75,5,0,3,1.0,92.8,1,0,0,slackline,Slackline ist eine Sportart.,0_short,Sport,2012-10-07T13:48:29Z,d4171b2c36772be4cad75ef4078874bd,0:=Slackline 1:=ist 2:=eine 3:=Sportart.
1093,0,1,0,1.2,7,0,2,0.87,66.4,1,0,0,alexander-mitscherlich,Alexander Mitscherlich war ein: • Schriftsteller,3_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-02-28T12:34:31Z,e800bebc9060331edfac65e663a55570,0:=Alexander 1:=Mitscherlich 2:=war 3:=ein: 4:=• 5:=Schriftsteller
29217,0,1,0,2.62,9,1,6,1.0,92.8,1,0,1,louis-braille,Louis Braille wurde am 4. Januar 1809 geboren.,0_long,Personen|Seiten_mit_defekten_Dateilinks,2017-01-05T18:57:57Z,28d34f2e053dee2c0e9399a7924cd978,0:=Louis 1:=Braille 2:=wurde 3:=am 4:=4. 5:=Januar 6:=1809 7:=geboren.
27162,0,1,0,2.67,7,1,5,0.99,73.85,1,0,0,krawatte,Krawatten werden um den Hals gebunden.,0_long,Kleider,2015-04-06T18:57:54Z,4189117576b2876ec34dc7db77b24cb6,0:=Krawatten 1:=werden 2:=um 3:=den 4:=Hals 5:=gebunden.
42302,0,1,0,2.17,13,2,8,1.0,88.74,1,0,0,smalltalk,Smalltalk hat zwei englische Wörter: • Small (heißt: klein),2_long,Sprache,2014-01-23T10:58:39Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Smalltalk 1:=hat 2:=zwei 3:=englische 4:=Wörter: 5:=• 6:=Small 7:=(heißt: 8:=klein)
1466,0,1,0,3.57,8,1,7,1.0,64.37,1,0,0,altstadt,So wie sie früher einmal ausgesehen hat.,2_long,Stadt,2019-05-13T09:38:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=So 1:=wie 2:=sie 3:=früher 4:=einmal 5:=ausgesehen 6:=hat.
29286,0,1,0,2.38,9,1,5,1.0,37.98,1,0,0,lsd,In natürlicher Form kommt LSD im Mutterkorn-alkaloiden vor.,1_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-02-27T12:04:22Z,e800bebc9060331edfac65e663a55570,0:=In 1:=natürlicher 2:=Form 3:=kommt 4:=LSD 5:=im 6:=Mutterkorn-alkaloiden 7:=vor.
1006,0,1,0,1.8,6,0,3,0.78,100.24,1,0,0,alcopop,In diesem Getränk ist Alkohol.,1_short,Ohne_Kategorie,2008-03-03T13:27:50Z,1165823e29d5567f66ef3bbbcbfabcad,0:=In 1:=diesem 2:=Getränk 3:=ist 4:=Alkohol.
27189,0,1,0,2.29,8,1,6,0.7,106.67,1,0,0,kredit,Ich leihe mir Geld von der Bank.,0_long,Geld,2015-11-23T11:05:06Z,88797a15ffaeedd9a8292e0b51c85385,0:=Ich 1:=leihe 2:=mir 3:=Geld 4:=von 5:=der 6:=Bank.
27137,0,1,0,2.0,6,0,4,1.0,66.4,1,0,0,krankheit,Arbeiten kann auch un-gesund sein.,6_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Arbeiten 1:=kann 2:=auch 3:=un-gesund 4:=sein.
9857,0,1,0,1.8,6,1,3,0.99,49.48,1,0,0,dashcam,In Österreich sind Dashcams verboten.,9_long,Verkehr|Technik,2013-10-19T09:34:11Z,eaab3232dd7a824a6a774fd2f2814e47,0:=In 1:=Österreich 2:=sind 3:=Dashcams 4:=verboten.
12509,0,1,0,2.33,10,2,8,0.96,88.74,1,0,1,einkommen-aus-besitz,Du sagst: Ich wohne in einer anderen Stadt.,10_long,Geld,2021-10-30T11:15:40Z,4e761a928113c1f23dda0939b1022778,0:=Du 1:=sagst: 2:=Ich 3:=wohne 4:=in 5:=einer 6:=anderen 7:=Stadt.
29422,0,1,0,2.44,10,1,8,1.0,104.64,1,1,0,luiz-inacio-lula-da-silva,Er bekommt bei der Wahl 92 Prozent der Stimmen.,29_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Er 1:=bekommt 2:=bei 3:=der 4:=Wahl 5:=92 6:=Prozent 7:=der 8:=Stimmen.
1033,0,1,0,2.18,12,0,5,1.0,94.15,1,1,0,aleviten,Der Mann Ali ibn Abi Talib ist den Aleviten sehr wichtig.,0_long,Religion,2008-02-02T09:57:28Z,e3afed0047b08059d0fada10f400c1e5,0:=Der 1:=Mann 2:=Ali 3:=ibn 4:=Abi 5:=Talib 6:=ist 7:=den 8:=Aleviten 9:=sehr 10:=wichtig.
42087,0,1,0,2.12,9,0,4,1.0,71.82,1,2,0,sitar,Der Körper der Sitar ist ein getrockneter Kürbis.,3_long,Ohne_Kategorie,2012-12-12T07:56:56Z,7b5adf57ed2178795004f4c052333f37,0:=Der 1:=Körper 2:=der 3:=Sitar 4:=ist 5:=ein 6:=getrockneter 7:=Kürbis.
27298,0,1,0,2.45,12,2,10,1.0,95.17,1,0,1,kugelgrill,"Das heißt, \newline die Wärme kommt nicht nur von unten.",4_long,Essen_und_Trinken|Technik,2013-12-15T10:24:22Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Das 1:=heißt, 2:=\newline 3:=die 4:=Wärme 5:=kommt 6:=nicht 7:=nur 8:=von 9:=unten."
5067,0,1,0,1.88,9,0,5,1.0,80.28,1,2,0,berliner-fernsehturm,Der Berliner Fernsehturm ist ein Wahrzeichen der Stadt.,11_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-07-15T18:02:33Z,af7adc773949650e35f6f40ea06c535c,0:=Der 1:=Berliner 2:=Fernsehturm 3:=ist 4:=ein 5:=Wahrzeichen 6:=der 7:=Stadt.
2035,0,1,0,1.57,12,2,4,0.97,95.17,1,1,0,anschlag-auf-den-bus-von-borussia-dortmund,"Manche sagen, \newline die IS Gruppe hat den Anschlag gemacht.",7_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Manche 1:=sagen, 2:=\newline 3:=die 4:=IS 5:=Gruppe 6:=hat 7:=den 8:=Anschlag 9:=gemacht."
12393,0,1,0,1.87,19,1,6,1.0,97.7,1,1,0,eierwarmer,Ein Eierwärmer ist eine Hülle für ein Ei.  \newline  \newline Man stellt ein Ei rein.,0_short,Essen_und_Trinken,2019-04-04T09:58:35Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Eierwärmer 2:=ist 3:=eine 4:=Hülle 5:=für 6:=ein 7:=Ei. 8:= 9:=\newline 10:= 11:=\newline 12:=Man 13:=stellt 14:=ein 15:=Ei 16:=rein.
1239,0,1,0,2.14,8,1,6,1.0,89.75,1,1,0,allerheiligen,Sie schmücken dann die Gräber ihrer Verwandten.,23_long,Religion|Seiten_mit_defekten_Dateilinks,2015-11-01T12:22:09Z,7b5adf57ed2178795004f4c052333f37,0:=Sie 1:=schmücken 2:=dann 3:=die 4:=Gräber 5:=ihrer 6:=Verwandten.
1732,0,1,0,2.0,6,1,4,1.0,100.24,1,0,0,analphabet,Er kann ein bisschen lesen.,13_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=ein 3:=bisschen 4:=lesen.
29442,0,1,0,1.71,8,0,4,1.0,115.13,1,0,0,luiz-inacio-lula-da-silva,Im Jahr 1989 sind Wahlen in Brasilien.,49_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Im 1:=Jahr 2:=1989 3:=sind 4:=Wahlen 5:=in 6:=Brasilien.
29623,0,1,0,1.83,7,0,5,1.0,49.48,1,0,0,mahatma-gandhi,"Das war in Porbandar, Indien.",1_long,Personen|Geschichte|Hurraki:Überarbeiten,2016-01-24T14:10:25Z,ab8e1e48a3f3355687558d8cb4fd204d,"0:=Das 1:=war 2:=in 3:=Porbandar, 4:=Indien."
29260,0,1,0,1.75,5,1,3,1.0,118.18,1,0,0,lowe,Löwen haben ein Fell.,0_long,Tiere|Seiten_mit_defekten_Dateilinks,2023-06-29T12:17:58Z,ab62fc4b1975a3ebc0bd2c4dccf571d8,0:=Löwen 1:=haben 2:=ein 3:=Fell.
27027,0,1,0,1.75,5,0,3,1.0,50.5,1,0,0,kosmopolitismus,Kosmo-politis-mus ist eine Welt-anschauung.,0_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-06-16T07:49:02Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kosmo-politis-mus 1:=ist 2:=eine 3:=Welt-anschauung.
1766,0,1,0,2.2,6,1,4,1.0,49.48,1,0,0,anarchismus,Gemeinschaften können sich gegenseitig helfen.,13_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Gemeinschaften 1:=können 2:=sich 3:=gegenseitig 4:=helfen.
42321,0,1,0,1.83,7,1,4,1.0,73.85,1,0,0,smartphone,Ein Smartphone hat meistens einen Touchscreen.,5_long,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Ein 1:=Smartphone 2:=hat 3:=meistens 4:=einen 5:=Touchscreen.
1059,0,1,0,1.6,6,1,3,0.7,83.32,1,0,0,alexander-graham-bell,Die Laut-schrift heißt Visible Speech.,7_long,Personen|Seiten_mit_defekten_Dateilinks,2022-03-03T19:51:00Z,28d34f2e053dee2c0e9399a7924cd978,0:=Die 1:=Laut-schrift 2:=heißt 3:=Visible 4:=Speech.
10166,0,1,0,2.0,8,1,4,1.0,56.93,1,0,0,demografie,Auf auf deutsch bedeutet Demografie: Volks-beschreibung.,4_short,Wissenschaft|Gesellschaft|Seiten_mit_defekten_Dateilinks,2021-02-01T07:51:47Z,10d328ecc07ab3b6c356d5ccb8a5c8d3,0:=Auf 1:=auf 2:=deutsch 3:=bedeutet 4:=Demografie: 5:=Volks-beschreibung.
1181,0,1,0,2.43,8,1,6,1.0,89.75,1,1,0,alkohol,Man kann auch ein alkohol-haltiges Getränk meinen.,2_short,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks|Wörter_mit_verschiedenen_Bedeutungen,2023-05-18T06:47:13Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=auch 3:=ein 4:=alkohol-haltiges 5:=Getränk 6:=meinen.
10107,0,1,0,2.14,8,0,6,1.0,89.75,1,0,0,demenz,Damit die Demenz nur langsam schlimmer wird.,20_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Damit 1:=die 2:=Demenz 3:=nur 4:=langsam 5:=schlimmer 6:=wird.
26930,0,1,0,2.2,6,1,4,0.98,32.56,1,0,0,korea-konflikt,Süd-korea wird von Amerika unterstützt.,17_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Süd-korea 1:=wird 2:=von 3:=Amerika 4:=unterstützt.
12336,0,1,0,1.88,9,1,6,1.0,114.12,1,0,0,ehrenburger,Das Lob macht eine Stadt oder eine Gemeinde.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-10-24T06:14:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Lob 2:=macht 3:=eine 4:=Stadt 5:=oder 6:=eine 7:=Gemeinde.
42407,0,1,0,2.33,7,1,5,0.99,99.23,1,0,0,social-media,Damit kann man etwas alleine machen.,1_long,Internet|Seiten_mit_defekten_Dateilinks,2017-04-06T06:33:10Z,48f66906899cc4a9477b6c9e32ff4424,0:=Damit 1:=kann 2:=man 3:=etwas 4:=alleine 5:=machen.
12297,0,1,0,1.6,6,1,3,1.0,100.24,1,0,0,ehe,Und die Frau heißt Ehe-frau.,20_long,Recht_und_Gesetz,2019-01-14T08:43:52Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=die 2:=Frau 3:=heißt 4:=Ehe-frau.
42086,0,1,0,2.29,8,1,5,1.0,106.67,1,1,0,sitar,Die Sitar hat 19 bis 21 Saiten.,2_long,Ohne_Kategorie,2012-12-12T07:56:56Z,7b5adf57ed2178795004f4c052333f37,0:=Die 1:=Sitar 2:=hat 3:=19 4:=bis 5:=21 6:=Saiten.
9696,0,1,0,1.6,6,0,3,0.53,32.56,1,0,0,cyber-monday,Cyber Monday ist ein Internet-einkaufs-tag.,0_short,Gedenktage_und_Aktionstage|Seiten_mit_defekten_Dateilinks,2019-12-05T21:56:26Z,48f66906899cc4a9477b6c9e32ff4424,0:=Cyber 1:=Monday 2:=ist 3:=ein 4:=Internet-einkaufs-tag.
9760,0,1,0,2.0,7,0,3,1.0,99.23,1,0,0,dalmatiner,Auf dem Fell sind schwarze Punkte.,3_long,Tiere,2008-05-26T18:54:01Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Auf 1:=dem 2:=Fell 3:=sind 4:=schwarze 5:=Punkte.
12367,0,1,0,2.12,9,1,5,0.6,80.28,0,1,0,eierlegende-wollmilchsau,Für Eier-legende Woll-milch-sau gibt es eine Bild Vorstellung.,0_long,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Für 1:=Eier-legende 2:=Woll-milch-sau 3:=gibt 4:=es 5:=eine 6:=Bild 7:=Vorstellung.
27229,0,1,0,1.83,14,2,6,1.0,93.14,1,1,0,krieg,Es gibt mehrere Gründe für ein Kriegsende: • Man hat zu wenig Soldaten,18_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-10-10T20:54:29Z,687c465aa14a2b3047e6e0c21fbc9670,0:=Es 1:=gibt 2:=mehrere 3:=Gründe 4:=für 5:=ein 6:=Kriegsende: 7:=• 8:=Man 9:=hat 10:=zu 11:=wenig 12:=Soldaten
1801,0,1,0,3.0,11,1,8,1.0,91.78,1,0,1,angela-merkel,Angela Merkel wurde am 17. Juli 1954 in Hamburg geboren.,0_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Angela 1:=Merkel 2:=wurde 3:=am 4:=17. 5:=Juli 6:=1954 7:=in 8:=Hamburg 9:=geboren.
2152,0,1,0,3.14,8,1,6,1.0,64.37,1,0,1,anschlag-in-charlottesville,Sie haben gegen die Rechten Gruppen demonstriert.,5_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-08-20T04:11:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=haben 2:=gegen 3:=die 4:=Rechten 5:=Gruppen 6:=demonstriert.
1662,0,1,0,1.17,8,1,2,0.75,73.85,1,0,0,amtssprache,Die Amts-sprache wird benutzt: • in Besprechungen,1_long,Sprache|Öffentliche_Verwaltung|Seiten_mit_defekten_Dateilinks,2015-07-21T11:36:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Amts-sprache 2:=wird 3:=benutzt: 4:=• 5:=in 6:=Besprechungen
9733,0,1,0,2.14,9,1,5,1.0,81.29,1,0,0,dagger-complex,Auf Deutsch heißt Dagger Complex: • Anlage Dolch,1_long,Ohne_Kategorie,2013-09-01T17:43:42Z,6275ee07d0785a2da491fbb224064f23,0:=Auf 1:=Deutsch 2:=heißt 3:=Dagger 4:=Complex: 5:=• 6:=Anlage 7:=Dolch
12494,0,1,0,2.25,14,1,6,0.85,99.73,1,0,0,eingliederungshilfe,"Das kann Geld sein. • Eingliederungshilfe gibt es, wenn man krank ist",1_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,"0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es, 8:=wenn 9:=man 10:=krank 11:=ist"
1829,0,1,0,1.75,5,0,3,1.0,75.88,1,0,0,anglizismus,Angle-zismus ist eine Entlehnung.,4_long,Sprache|Seiten_mit_defekten_Dateilinks,2018-07-04T04:58:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Angle-zismus 1:=ist 2:=eine 3:=Entlehnung.
9879,0,1,0,1.6,6,0,3,1.0,49.48,1,0,0,datenschutz-grundverordnung,Die Datenschutz-Grundverordnung ist ein Gesetz.,0_short,Recht_und_Gesetz,2018-06-04T15:22:46Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Datenschutz-Grundverordnung 2:=ist 3:=ein 4:=Gesetz.
12240,0,1,0,2.88,9,1,7,1.0,88.74,1,0,0,egypt-air-flug-181,Während des Fluges ist das Flugzeug entführt worden.,3_short,Verkehr|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2016-03-30T16:42:16Z,48f66906899cc4a9477b6c9e32ff4424,0:=Während 1:=des 2:=Fluges 3:=ist 4:=das 5:=Flugzeug 6:=entführt 7:=worden.
