,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr
166,166,10012466,einfache-sprache,"Einfache Sprache bedeutet, \newline so zu sprechen und zu schreiben, dass viele Menschen es verstehen können.",0_short,Sprache|Hurraki|Leichte_Sprache,2015-01-01T19:58:21Z,be9da3e660311583f64df8d974bcb2fe,"0:=Einfache 1:=Sprache 2:=heißt, 3:=\newline 4:=so 5:=reden 6:=und 7:=schreiben, 8:=dass 9:=es 10:=viele 11:=verstehen.",4,"[[0, 1, 2], [4, 5], [4, 7], [8, 9, 10, 11]]",Simple language means speaking and writing \newline in a way that many people can understand.,['# ::snt Simple language means speaking and writing \\newline in a way that many people can understand.\n(m / mean-01\n      :ARG1 (l / language\n            :ARG1-of (s / simple-02))\n      :ARG2 (a / and\n            :op1 (s2 / speak-01\n                  :ARG1 l)\n            :op2 (w / write-01\n                  :ARG1 l)\n            :manner (w2 / way\n                  :ARG1-of (u / understand-01\n                        :ARG0 (p / person\n                              :quant (m2 / many))\n                        :ARG1-of (p2 / possible-01)))))']
167,167,10012489,eingewohnungszeit,Eltern und Erzieher erarbeiten gemeinsam einen Siedlungsplan.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Eltern 1:=und 2:=Erzieher 3:=machen 4:=zusammen 5:=einen 6:=Plan 7:=für 8:=die 9:=Eingewöhnung.,4,"[[0, 3, 6], [2, 3, 6], [4], [6, 7, 9]]",Parents and educators work together to develop a settlement plan.,['# ::snt Parents and educators work together to develop a settlement plan.\n(w / work-01\n      :ARG0 (a / and\n            :op1 (p / parent)\n            :op2 (p2 / person\n                  :ARG0-of (e / educate-01)))\n      :ARG1 (d / develop-02\n            :ARG0 a\n            :ARG1 (p3 / plan-01\n                  :ARG1 (s / settle-02)))\n      :manner (t / together))']
168,168,10012490,eingewohnungszeit,Zunächst besuchen die Kinder den Kindergarten gemeinsam mit ihrer Mutter oder ihrem Vater.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Am 1:=Anfang 2:=ist 3:=das 4:=Kind 5:=mit 6:=Mama 7:=oder 8:=Papa 9:=im 10:=Kindergarten.,3,"[[0, 1], [2, 4, 5, 6, 9, 10], [2, 4, 5, 8, 9, 10]]","At first, the children attend kindergarten together with their mother or father.","['# ::snt At first, the children attend kindergarten together with their mother or father.\n(a / attend-01\n      :ARG0 (c / child)\n      :ARG1 (k / kindergarten)\n      :accompanier (o / or\n            :op1 (p / person\n                  :ARG0-of (h / have-rel-role-91\n                        :ARG1 c\n                        :ARG2 (m / mother)))\n            :op2 (p2 / person\n                  :ARG0-of (h2 / have-rel-role-91\n                        :ARG1 c\n                        :ARG2 (f / father))))\n      :time (a2 / at-first))']"
169,169,10012491,eingewohnungszeit,Anschließend wird das Kind 2 bis 3 Stunden allein gelassen.,3_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Später 1:=bleibt 2:=das 3:=Kind 4:=für 5:=2 6:=oder 7:=3 8:=Stunden 9:=alleine.,3,"[[0], [1, 3, 4, 5, 8, 9], [1, 3, 4, 7, 8, 9]]",The child is then left alone for 2 to 3 hours.,['# ::snt The child is then left alone for 2 to 3 hours.\n(l / leave-14\n      :ARG1 (c / child)\n      :mod (a / alone)\n      :duration (b / between\n            :op1 (t / temporal-quantity\n                  :quant 2\n                  :unit (h / hour))\n            :op2 (t2 / temporal-quantity\n                  :quant 3\n                  :unit (h2 / hour)))\n      :time (t3 / then))']
170,170,10012492,eingewohnungszeit,Nach einigen Wochen wurde das Kind allein im Kindergarten gelassen und kam jeden Tag.,4_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Nach 1:=ein 2:=paar 3:=Wochen 4:=bleibt 5:=das 6:=Kind 7:=ganz 8:=allein 9:=im 10:=Kindergarten 11:=und 12:=kommt 13:=jeden 14:=Tag.,3,"[[0, 2, 3], [4, 6, 7, 8, 9, 10], [6, 12, 13, 14]]","After a few weeks, the child was left alone in the kindergarten and came every day.","['# ::snt After a few weeks, the child was left alone in the kindergarten and came every day.\n(a / and\n      :op1 (l / leave-14\n            :ARG1 (c / child)\n            :ARG2 (a2 / alone\n                  :domain c)\n            :location (k / kindergarten)\n            :time (a3 / after\n                  :quant (f / few\n                        :op1 (t / temporal-quantity\n                              :quant 1\n                              :unit (w / week)))))\n      :op2 (c2 / come-01\n            :ARG1 c\n            :frequency (r / rate-entity-91\n                  :ARG3 (t2 / temporal-quantity\n                        :quant 1\n                        :unit (d / day)))))']"
171,171,10012494,eingliederungshilfe,Das kann Geld sein. • Bei Krankheit steht Ihnen Eingliederungshilfe zur Verfügung,1_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,"0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es, 8:=wenn 9:=man 10:=krank 11:=ist",3,"[[0, 1, 2, 3], [5, 6, 7], [8, 9, 10, 11]]","This can be money. • If you are ill, you can receive integration assistance","['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt •\n(a / amr-empty)', '# ::snt If you are ill, you can receive integration assistance\n(p / possible-01\n      :ARG1 (r / receive-01\n            :ARG0 (y / you)\n            :ARG1 (a / assist-01\n                  :ARG1 y\n                  :ARG2 (ii / integrate-01)))\n      :condition (ii2 / ill-01\n            :ARG1 y))']"
172,172,10012496,eingliederungshilfe,Das kann Geld sein. • Eingliederungshilfe unterstützt die Teilhabe am gesellschaftlichen Leben.,3_long,Recht_und_Gesetz,2009-12-26T16:15:41Z,d8779288de353a0da9951dfcae710103,0:=Das 1:=kann 2:=Geld 3:=sein. 4:=• 5:=Eingliederungshilfe 6:=gibt 7:=es 8:=zur 9:=Teilhabe 10:=am 11:=Leben 12:=in 13:=der 14:=Gemeinschaft.,3,"[[0, 1, 2, 3], [5, 6, 7, 8, 10, 11], [11, 12, 14]]",This can be money. • Integration assistance supports participation in social life.,"['# ::snt This can be money.\n(p / possible-01\n      :ARG1 (m / money\n            :domain (t / this)))', '# ::snt • Integration assistance supports participation in social life.\n(s / support-01\n      :ARG0 (a / assist-01\n            :ARG2 (ii / integrate-01))\n      :ARG1 (p / participate-01\n            :ARG1 (l / life\n                  :mod (s2 / society))))']"
173,173,10012530,einladung,"Eine Einladung ist, wenn Sie möchten, dass jemand zu Besuch kommt.",0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-02-15T07:34:41Z,d49497e3abada5f79c3745c314471167,0:=Eine 1:=Einladung 2:=ist 3:=wenn 4:=man 5:=möchte 6:=das 7:=jemand 8:=zu 9:=Besuch 10:=kommt.,3,"[[1, 2], [3, 4, 5], [6, 7, 8, 9, 10]]",An invitation is when you want someone to come visit.,['# ::snt An invitation is when you want someone to come visit.\n(ii / invite-01\n      :time (w / want-01\n            :ARG0 (y / you)\n            :ARG1 (c / come-01\n                  :ARG1 (s / someone)\n                  :ARG4 (v / visit-01\n                        :ARG0 s))))']
174,174,10012560,eins,"In Deutschland bedeutet eine (1), dass Sie sehr gute Arbeit geleistet haben.",4_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2018-11-19T09:26:30Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=Deutschland 2:=bedeutet 3:=Eins 4:=(1) 5:=dass 6:=man 7:=etwas 8:=sehr 9:=gut 10:=gemacht 11:=hat.,4,"[[0, 1], [2, 3], [2, 4], [5, 6, 7, 8, 10, 11]]","In Germany, a (1) means that you have done a very good job.","['# ::snt In Germany, a (1) means that you have done a very good job.\n(m / mean-01\n      :li 1\n      :ARG1 (d / do-02\n            :ARG0 (y / you)\n            :ARG1 (j / job\n                  :ARG1-of (g / good-02\n                        :degree (v / very))))\n      :ARG2 (c / country\n            :name (n / name\n                  :op1 ""Germany"")))']"
175,175,10012561,eins,"In der Schweiz bedeutet eins (1), dass Sie einen wirklich schlechten Job gemacht haben.",5_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2018-11-19T09:26:30Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=in 2:=der 3:=Schweiz 4:=bedeutet 5:=Eins 6:=(1) 7:=das 8:=man 9:=etwas 10:=sehr 11:=schlecht 12:=gemacht 13:=hat.,4,"[[1, 3], [4, 5], [4, 6], [7, 8, 9, 10, 11, 12, 13]]","In Switzerland, one (1) means you did a really bad job.","['# ::snt In Switzerland, one (1) means you did a really bad job.\n(m / mean-01\n      :li 1\n      :ARG1 (j / job\n            :ARG1-of (b / bad-07\n                  :degree (r / really)))\n      :ARG2 (d / do-02\n            :ARG0 (y / you)\n            :ARG1 j)\n      :location (c / country\n            :name (n / name\n                  :op1 ""Switzerland"")))']"
176,176,10026859,kopfballtischtennis,"Zwei Personen spielen gegeneinander, \line break, es liegt ein Ball auf dem Tisch.",1_short,Sport,2013-10-04T08:34:55Z,d4171b2c36772be4cad75ef4078874bd,"0:=Zwei 1:=Personen 2:=spielen 3:=gegeneinander, 4:= 5:=\newline 6:=mit 7:=einem 8:=Ball 9:=auf 10:=einem 11:=Tisch.",3,"[[3], [6, 8], [9, 11]]","Two people play against each other, \line break, there is a ball on the table.","['# ::snt Two people play against each other, \\line break, there is a ball on the table.\n(m / multi-sentence\n      :snt1 (p / play-01\n            :ARG0 (p2 / person\n                  :quant 2\n                  :ARG3-of p))\n      :snt2 (b / break-13\n            :ARG1 (l / line))\n      :snt3 (b2 / ball\n            :location (t / table)))']"
177,177,10026883,kopfsalat,"Beispiel: \newline Wenn die Temperatur 0 Grad Celsius beträgt,\newline ist der Salat zwischen 8 und 12 Tagen haltbar.",10_long,Essen_und_Trinken|Natur,2022-01-12T15:29:05Z,e800bebc9060331edfac65e663a55570,"0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=die 5:=Temperatur 6:=0 7:=Grad 8:=Celsius 9:=beträgt, 10:=\newline 11:=dann 12:=kann 13:=man 14:=Kopf-salat 15:=8 16:=bis 17:=12 18:=Tage 19:=lagern.",3,"[[3, 5, 6, 7, 8, 9], [11, 12, 13, 14, 15, 18, 19], [11, 12, 13, 14, 16, 17, 18, 19]]","Example: \newline If the temperature is 0 degrees Celsius,\newline the salad will last between 8 and 12 days.","['# ::snt Example: \\newline If the temperature is 0 degrees Celsius,\\newline the salad will last between 8 and 12 days.\n(e / exemplify-01\n      :ARG0 (l / line\n            :mod (n / newline)\n            :condition (t / temperature\n                  :quant (t2 / temperature-quantity\n                        :quant 0\n                        :scale (c / celsius)))\n            :duration (b / between\n                  :op1 (t3 / temporal-quantity\n                        :quant 8\n                        :unit (d / day))\n                  :op2 (t4 / temporal-quantity\n                        :quant 12\n                        :unit (d2 / day)))))']"
178,178,10026891,koprolalie,"Wörter über Poop werden \newline ausgesprochen, aber die Leute tun das nicht gern.",2_long,Gesundheit,2014-04-25T20:23:18Z,af28a20dfb151690981ee13d72ce655c,"0:=Die 1:=Wörter 2:=zum 3:=Thema 4:=Kot 5:=werden 6:=ausgesprochen, 7:= 8:=\newline 9:=ohne 10:=das 11:=die 12:=Person 13:=es 14:=möchte.",3,"[[1, 2, 3, 4], [1, 5, 6], [9, 10, 12, 13, 14]]","Words about poop are pronounced \newline, but people don't like doing that.","['# ::snt Words about poop are pronounced \\newline, but people don\'t like doing that.\n(p / pronounce-01\n      :ARG1 (w / word\n            :topic (p2 / poop))\n      :ARG2 (s / string-entity\n            :value ""-newline"")\n      :concession-of (d / dislike-01\n            :ARG0 (p3 / person)\n            :ARG1 (d2 / do-02\n                  :ARG1 p)))']"
179,179,10026925,korea-konflikt,Viele Politiker wollen Sanktionen gegen Nordkorea.,12_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Politiker 2:=wollen 3:=das 4:=es 5:=Sanktionen 6:=gegen 7:=Nord-korea 8:=gibt.,3,"[[0, 1, 2], [3, 4, 5, 8], [5, 6, 7]]",Many politicians want sanctions against North Korea.,"['# ::snt Many politicians want sanctions against North Korea.\n(w / want-01\n      :ARG0 (p / politician\n            :quant (m / many))\n      :ARG1 (s / sanction-02\n            :ARG1 (c / country\n                  :name (n / name\n                        :op1 ""North""\n                        :op2 ""Korea""))))']"
180,180,10026932,korea-konflikt,Südkoreanische Politiker und nordkoreanische Politiker reden miteinander.,19_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Politiker 1:=aus 2:=Süd-korea 3:=und 4:=Politiker 5:=aus 6:=Nord-korea 7:=sprechen 8:=mit-einander.,3,"[[0, 4, 7, 8], [0, 1, 2], [4, 5, 6]]",South Korean politicians and North Korean politicians talk to each other.,"['# ::snt South Korean politicians and North Korean politicians talk to each other.\n(t / talk-01\n      :ARG0 (a / and\n            :op1 (p / politician\n                  :mod (c / country\n                        :name (n / name\n                              :op1 ""South""\n                              :op2 ""Korea"")))\n            :op2 (p2 / politician\n                  :mod (c2 / country\n                        :name (n2 / name\n                              :op1 ""North""\n                              :op2 ""Korea""))))\n      :ARG2 a)']"
181,181,10026933,korea-konflikt,Athleten aus Nordkorea nehmen an den Olympischen Spielen in Südkorea teil.,20_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=Sportler 2:=aus 3:=Nord-korea 4:=machen 5:=bei 6:=den 7:=Olympia-spiele 8:=in 9:=Süd-korea 10:=mit.,3,"[[1, 4, 5, 7, 10], [1, 2, 3], [7, 8, 9]]",Athletes from North Korea participate in the Olympic Games in South Korea.,"['# ::snt Athletes from North Korea participate in the Olympic Games in South Korea.\n(p / participate-01\n      :ARG0 (a / athlete\n            :source (c / country\n                  :name (n / name\n                        :op1 ""North""\n                        :op2 ""Korea"")))\n      :ARG1 (g / game\n            :name (n2 / name\n                  :op1 ""Olympic""\n                  :op2 ""Games"")\n            :location (c2 / country\n                  :name (n3 / name\n                        :op1 ""South""\n                        :op2 ""Korea""))))']"
182,182,10026935,korea-konflikt,Der Koreakonflikt ist ein großer Streit zwischen zwei (2) Ländern.,0_short,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Korea-Konflikt 2:=ist 3:=ein 4:=großer 5:=Streit 6:=zwischen 7:=zwei 8:=(2) 9:=Ländern.,3,"[[4], [6, 7, 9], [6, 8, 9]]",The Korean conflict is a major dispute between two (2) countries.,"['# ::snt The Korean conflict is a major dispute between two (2) countries.\n(d / dispute-01\n      :ARG0 (c / country\n            :quant 2)\n      :ARG1 (c2 / country\n            :name (n / name\n                  :op1 ""Korea""))\n      :ARG1-of (m / major-02))']"
183,183,10026960,korperbemalung,Früher verwendete man Körperbemalung auch als Kriegsbemalung.,19_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Menschen 2:=früher 3:=haben 4:=Körper-be-malung 5:=auch 6:=als 7:=Kriegsbemalung 8:=benutzt.,3,"[[1, 3, 4, 8], [6, 7], [2]]","In the past, body painting was also used as war paint.","['# ::snt In the past, body painting was also used as war paint.\n(u / use-01\n      :ARG1 (p / paint\n            :mod (b / body))\n      :ARG2 (p2 / paint\n            :mod (w / war))\n      :time (p3 / past)\n      :mod (a / also))']"
184,184,10026977,korruption-in-der-fifa,Am 27. Mai 2015 führte die FIFA eine Hausdurchsuchung durch.,0_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Am 1:=27. 2:=Mai 3:=2015 4:=gab 5:=es 6:=bei 7:=der 8:=FIFA 9:=eine 10:=Hausdurchsuchung.,3,"[[0, 1, 2, 3], [4, 10], [6, 8, 10]]","On 27 May 2015, FIFA conducted a house search.","['# ::snt On 27 May 2015, FIFA conducted a house search.\n(c / conduct-01\n      :ARG0 (o / organization\n            :name (n / name\n                  :op1 ""FIFA""))\n      :ARG1 (s / search-01\n            :ARG0 o\n            :ARG1 (h / house))\n      :time (d / date-entity\n            :day 27\n            :month 5\n            :year 2015))']"
185,185,10026978,korruption-in-der-fifa,Am selben Tag wurden sieben Mitarbeiter von der Polizei festgenommen.,1_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=am 2:=selben 3:=Tag 4:=wurden 5:=7 6:=Mitarbeiter 7:=von 8:=der 9:=Polizei 10:=verhaftet.,3,"[[0, 1, 2, 3], [4, 5, 6, 10], [7, 9, 10]]","On the same day, seven employees were arrested by the police.","['# ::snt On the same day, seven employees were arrested by the police.\n(a / arrest-01\n      :ARG0 (p / police)\n      :ARG1 (p2 / person\n            :quant 7\n            :ARG1-of (e / employ-01))\n      :time (d / day\n            :ARG1-of (s / same-01)))']"
186,186,10026991,korruption-in-der-fifa,Sie wurden beispielsweise für die Vergabe der Weltmeisterschaften 2018 und 2022 bezahlt.,14_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=haben 2:=zum 3:=Beispiel 4:=Geld 5:=für 6:=die 7:=Vergabe 8:=der 9:=Fußball-Weltmeisterschaften 10:=2018 11:=und 12:=2022 13:=genommen.,5,"[[0, 1, 4, 13], [4, 5, 7], [7, 9], [9, 10], [9, 12]]","For example, they were paid to host the 2018 and 2022 World Cups.","['# ::snt For example, they were paid to host the 2018 and 2022 World Cups.\n(e / exemplify-01\n      :ARG0 (p / pay-01\n            :ARG2 (t / they)\n            :ARG3 (h / host-01\n                  :ARG0 t\n                  :ARG1 (a / and\n                        :op1 (g / game\n                              :name (n / name\n                                    :op1 ""World""\n                                    :op2 ""Cup"")\n                              :year 2018))\n                  :op2 (g2 / game\n                        :name (n2 / name\n                              :op1 ""World""\n                              :op2 ""Cup"")\n                        :time (d / date-entity\n                              :year 2022)))))']"
