sent-id,phrase,num_statements,statement_spans,tree,is_sent,big_np_count,big_pp_count
1690,"Niemand weiß genau, warum das Flugzeug abgestürzt ist.",2,"[[0, 1, 2], [3, 5, 6, 7]]","(S (PIS Niemand) (VVFIN weiß) (ADJD genau)) ($, ,) (S (PWAV warum) (NP (ART das) (NN Flugzeug)) (VP (VVPP abgestürzt)) (VAFIN ist)) ($. .)",1,0,0
1691,Bei dem Unfall sind 41 Menschen gestorben.,1,,(S (PP (APPR Bei) (ART dem) (NN Unfall)) (VAFIN sind) (NP (CARD 41) (NN Menschen)) (VP (VVPP gestorben))) ($. .),1,0,0
1692,Eine Anakonda lebt in Südamerika.,1,,(S (NP (ART Eine) (NE Anakonda)) (VVFIN lebt) (PP (APPR in) (NE Südamerika))) ($. .),1,0,0
1693,Ihr Zuhause ist der Regenwald.,1,,(S (NP (PPOSAT Ihr) (NN Zuhause)) (VAFIN ist) (NP (ART der) (NN Regenwald))) ($. .),1,0,0
1694,Dort lebt sie im Wasser oder im Sumpf.,2,"[[3, 4], [6, 7]]",(S (ADV Dort) (VVFIN lebt) (PPER sie) (CPP (PP (APPRART im) (NN Wasser)) (KON oder) (PP (APPRART im) (NN Sumpf)))) ($. .),1,0,0
1695,Eine Anakonda kann bis zu 9 Meter groß werden.,1,,(S (NP (ART Eine) (NE Anakonda)) (VMFIN kann) (VP (AP (NP (AP (ADV bis) (ADV zu) (CARD 9)) (NN Meter)) (ADJD groß)) (VAINF werden))) ($. .),1,1,0
1696,Diese Schlange kann bis zu 200 Kilogramm schwer werden.,1,,(S (NP (PDAT Diese) (NN Schlange)) (VMFIN kann) (VP (AP (NP (AP (ADV bis) (ADV zu) (CARD 200)) (NN Kilogramm)) (ADJD schwer)) (VAINF werden))) ($. .),1,1,0
1697,200 Kilogramm können 2 erwachsene Männer sein.,1,,(S (NP (CARD 200) (NN Kilogramm)) (VMFIN können) (NP (CARD 2) (ADJA erwachsene) (NN Männer)) (VP (VAINF sein))) ($. .),1,1,0
1698,Eine kleine Anakonda isst kleine Tiere oder Vögel.,2,"[[5], [7]]",(S (NP (ART Eine) (ADJA kleine) (NN Anakonda)) (VVFIN isst) (NP (ADJA kleine) (CNP (NN Tiere) (KON oder) (NN Vögel)))) ($. .),1,2,0
1699,Eine große Anakonda isst Kaimane oder Raub-katzen.,2,"[[4], [6]]",(S (NP (ART Eine) (ADJA große) (NN Anakonda)) (VVFIN isst) (CNP (NN Kaimane) (KON oder) (NN Raub-katzen))) ($. .),1,1,0
1700,Kaimane sind kleine Krokodile.,2,"[[0, 1], [2]]",(S (NN Kaimane) (VAFIN sind) (NP (ADJA kleine) (NN Krokodile))) ($. .),1,0,0
1701,Eine Anakonda isst am liebsten nachts.,1,,(S (NP (ART Eine) (NE Anakonda)) (VVFIN isst) (AA (PTKA am) (ADJD liebsten)) (ADV nachts)) ($. .),1,0,0
1702,In der Nacht geht sie auf Jagd.,2,"[[0, 2], [5, 6]]",(S (PP (APPR In) (ART der) (NN Nacht)) (VVFIN geht) (PPER sie) (PP (APPR auf) (NN Jagd))) ($. .),1,0,0
1703,Sie liegt im Wasser und wartet da auf ihr Essen.,2,"[[1, 2, 3], [5, 6, 7, 8, 9]]",(CS (S (PPER Sie) (VVFIN liegt) (PP (APPRART im) (NN Wasser))) (KON und) (S (VVFIN wartet) (ADV da) (PP (APPR auf) (PPOSAT ihr) (NN Essen)))) ($. .),1,0,0
1704,Sie muss ihr Essen erstmal fangen.,1,,(S (PPER Sie) (VMFIN muss) (NP (PPOSAT ihr) (NN Essen)) (ADV erstmal) (VP (VVINF fangen))) ($. .),1,0,0
1705,Ihr Essen nennt sich dann Beute oder Opfer.,2,"[[5], [7]]",(S (NP (PPOSAT Ihr) (NN Essen)) (VVFIN nennt) (PRF sich) (ADV dann) (CNP (NN Beute) (KON oder) (NN Opfer))) ($. .),1,0,0
1706,Eine Anakonda umarmt ihr Opfer ganz fest.,2,"[[1, 3, 4], [5, 6]]",(S (NP (ART Eine) (NN Anakonda)) (VVFIN umarmt) (NP (PPOSAT ihr) (NN Opfer)) (AP (ADV ganz) (ADJD fest))) ($. .),1,0,0
1707,Die Umarmung ist sehr fest.,1,,(S (NP (ART Die) (NN Umarmung)) (VAFIN ist) (AP (ADV sehr) (ADJD fest))) ($. .),1,0,0
1708,Dann kann das Opfer nicht mehr atmen.,1,,(S (ADV Dann) (VMFIN kann) (NP (ART das) (NN Opfer)) (AVP (PTKNEG nicht) (ADV mehr)) (VVINF atmen)) ($. .),1,0,0
1709,Das Herz des Opfers hört dann auf zu schlagen.,1,,(S (NP (ART Das) (NN Herz) (NP (ART des) (NN Opfers))) (VVFIN hört) (ADV dann) (PTKVZ auf) (VZ (PTKZU zu) (VVINF schlagen))) ($. .),1,1,0
1710,Das Opfer stirbt.,1,,(S (NP (ART Das) (NN Opfer)) (VVFIN stirbt)) ($. .),1,0,0
1711,Dann kann die Anakonda ihr Opfer essen.,1,,(S (ADV Dann) (VMFIN kann) (NP (ART die) (NE Anakonda)) (VP (NP (PPOSAT ihr) (NN Opfer)) (VVINF essen))) ($. .),1,0,0
1712,Die Anakonda beisst nicht ab.,1,,(S (NP (ART Die) (NE Anakonda)) (VVFIN beisst) (PTKNEG nicht) (PTKVZ ab)) ($. .),1,0,0
1713,Die Anakonda schluckt das Opfer ganz runter.,2,"[[1, 2, 4], [5]]",(S (NP (ART Die) (NE Anakonda)) (VVFIN schluckt) (NP (ART das) (NN Opfer)) (AVP (ADV ganz) (ADV runter))) ($. .),1,0,0
1714,Eine Anakonda spürt mit ihrer Haut jede Bewegung.,2,"[[1, 2, 6, 7], [3, 4, 5]]",(S (NP (ART Eine) (NE Anakonda)) (VVFIN spürt) (PP (APPR mit) (PPOSAT ihrer) (NN Haut)) (NP (PIAT jede) (NN Bewegung))) ($. .),1,0,0
1715,Im Wasser spürt sie das am besten.,1,,(S (PP (APPRART Im) (NN Wasser)) (VVFIN spürt) (PPER sie) (PDS das) (AA (PTKA am) (ADJD besten))) ($. .),1,0,0
1716,Eine Anakonda ist eine Schlange.,1,,(S (NP (ART Eine) (NE Anakonda)) (VAFIN ist) (NP (ART eine) (NN Schlange))) ($. .),1,0,0
1717,Eine Anakonda ist die größte Schlange der Welt.,1,,(S (NP (ART Eine) (NE Anakonda)) (VAFIN ist) (NP (ART die) (ADJA größte) (NN Schlange) (NP (ART der) (NN Welt)))) ($. .),1,1,0
1718,Eine Anakonda ist auch die schwerste Schlange der Welt.,1,,(S (NP (ART Eine) (NN Anakonda)) (VAFIN ist) (NP (ADV auch) (ART die) (ADJA schwerste) (NN Schlange) (NP (ART der) (NN Welt)))) ($. .),1,1,0
1719,Es gibt verschiedene Arten von Analphabeten.,1,,(S (PPER Es) (VVFIN gibt) (NP (ADJA verschiedene) (NN Arten) (PP (APPR von) (NN Analphabeten)))) ($. .),1,1,0
1720,Zum Beispiel: • Primärer Analphabet,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (NP (ADJA Primärer) (NN Analphabet)),0,0,0
1721,Dieser kann nicht schreiben und nicht lesen.,2,"[[2, 3], [5, 6]]",(S (PDS Dieser) (VMFIN kann) (CVP (VP (PTKNEG nicht) (VVINF schreiben)) (KON und) (VP (PTKNEG nicht) (VVINF lesen)))) ($. .),1,0,0
1722,Er hat es nie gelernt.,1,,(S (PPER Er) (VAFIN hat) (VP (PPER es) (ADV nie) (VVPP gelernt))) ($. .),1,0,0
1723,Das gibt es oft in Entwicklungs-ländern.,1,,(S (PDS Das) (VVFIN gibt) (PPER es) (ADV oft) (PP (APPR in) (NN Entwicklungs-ländern))) ($. .),1,0,0
1724, • Sekundärer Analphabet,0,,(XY  ) (XY •) (NP (ADJA Sekundärer) (NN Analphabet)),0,0,0
1726,Er hat es aber mal gelernt.,1,,(S (PPER Er) (VAFIN hat) (VP (PPER es) (ADV aber) (ADV mal) (VVPP gelernt))) ($. .),1,0,0
1727,Und dann wieder vergessen.,1,,(S (KON Und) (VP (ADV dann) (ADV wieder) (VVPP vergessen))) ($. .),1,0,0
1728, • Semi-Analphabet,0,,(XY  ) (XY •) (NN Semi-Analphabet),0,0,0
1729,Er kann lesen.,1,,(S (PPER Er) (VMFIN kann) (VVINF lesen)) ($. .),1,0,0
1730,Er kann aber nicht schreiben.,1,,(S (PPER Er) (VMFIN kann) (ADV aber) (PTKNEG nicht) (VVINF schreiben)) ($. .),1,0,0
1731, • funktionaler Analphabet,0,,(XY  ) ($LRB •) (NP (ADJA funktionaler) (NN Analphabet)),0,0,0
1732,Er kann ein bisschen lesen.,1,,(S (PPER Er) (VMFIN kann) (VP (NP (ART ein) (PIS bisschen)) (VVINF lesen))) ($. .),1,0,0
1733,Er kann ein bisschen schreiben.,1,,(S (PPER Er) (VMFIN kann) (VP (NP (ART ein) (PIS bisschen)) (VVINF schreiben))) ($. .),1,0,0
1734,Zum Beispiel seinen eigenen Namen.,0,,(NP (PP (APPRART Zum) (NN Beispiel)) (PPOSAT seinen) (ADJA eigenen) (NN Namen)) ($. .),0,1,0
1735,Er kann keine langen Texte lesen.,1,,(S (PPER Er) (VMFIN kann) (VP (NP (PIAT keine) (ADJA langen) (NN Texte)) (VVINF lesen))) ($. .),1,1,0
1736,Er kann keine langen Texte verstehen.,1,,(S (PPER Er) (VMFIN kann) (VP (NP (PIAT keine) (ADJA langen) (NN Texte)) (VVINF verstehen))) ($. .),1,1,0
1737,"In Deutschland gibt es ungefähr 7,5 Millionen funktionale Analphabeten.",1,,"(S (PP (APPR In) (NE Deutschland)) (VVFIN gibt) (PPER es) (NP (AP (ADJD ungefähr) (NM (CARD 7,5) (NN Millionen))) (ADJA funktionale) (NN Analphabeten))) ($. .)",1,1,0
1738,Ein An-al-pha-bet ist eine Person.,1,,(S (NP (ART Ein) (NN An-al-pha-bet)) (VAFIN ist) (NP (ART eine) (NN Person))) ($. .),1,0,0
1739,Eine Person die nicht richtig lesen und schreiben kann.,2,"[[5], [7]]",(ART Eine) (NN Person) (S (PRELS die) (PTKNEG nicht) (CVP (VP (ADJD richtig) (VVINF lesen)) (KON und) (VP (VVINF schreiben))) (VMFIN kann)) ($. .),1,0,0
1740,Das erste Gespräch zwischen Therapeut und Patient heißt: Anamnese.,2,"[[1, 7, 8], [3, 4, 5, 6]]",(S (NP (ART Das) (ADJA erste) (NN Gespräch) (PP (APPR zwischen) (CNP (NN Therapeut) (KON und) (NN Patient)))) (VVFIN heißt)) ($. :) (NN Anamnese) ($. .),1,1,1
1741,Der Patient erzählt von seinen Problemen.,1,,(S (NP (ART Der) (NN Patient)) (VVFIN erzählt) (PP (APPR von) (PPOSAT seinen) (NN Problemen))) ($. .),1,0,0
1742,Der Therapeut stellt dem Patienten viele Fragen.,1,,(S (NP (ART Der) (NN Therapeut)) (VVFIN stellt) (NP (ART dem) (NN Patienten)) (NP (PIAT viele) (NN Fragen))) ($. .),1,0,0
1743,Zum Beispiel Fragen über: • seine Familie,0,,(S (PP (APPRART Zum) (NN Beispiel)) (NN Fragen) (APPR über)) ($. :) ($LRB •) (NP (PPOSAT seine) (NN Familie)),0,0,0
1744,Zum Beispiel Fragen über: • seinen Beruf oder die Schule,0,,(PP (APPRART Zum) (NN Beispiel)) (NN Fragen) (APPR über) ($. :) ($LRB •) (CNP (NP (PPOSAT seinen) (NN Beruf)) (KON oder) (NP (ART die) (NN Schule))),0,0,0
1745,Zum Beispiel Fragen über: • seine Hobbys,0,,(S (PP (APPRART Zum) (NN Beispiel)) (NN Fragen) (APPR über)) ($. :) ($LRB •) (NP (PP (NP (PPOSAT seine) (NN Hobbys)))),0,0,0
1746,Zum Beispiel Fragen über: • andere Probleme oder Krankheiten,0,,(S (PP (APPRART Zum) (NN Beispiel)) (NN Fragen) (APPR über)) ($. :) ($LRB •) (NP (ADJA andere) (CNP (NN Probleme) (KON oder) (NN Krankheiten))),0,1,0
1747,Zum Beispiel Fragen über: • andere Therapien,0,,(S (PP (APPRART Zum) (NN Beispiel)) (NN Fragen) (APPR über)) ($. :) ($LRB •) (NP (PP (ADJA andere) (NN Therapien))),0,0,0
1748,So kann der Therapeut das Problem besser verstehen.,1,,(S (ADV So) (VMFIN kann) (NP (ART der) (NN Therapeut)) (VP (NP (ART das) (NN Problem)) (ADJD besser) (VVINF verstehen))) ($. .),1,0,0
1749,Dann kann der Therapeut dem Patienten besser helfen.,2,"[[0, 1, 3, 5], [6]]",(S (ADV Dann) (VMFIN kann) (NP (ART der) (NN Therapeut)) (VP (NP (ART dem) (NN Patienten)) (ADJD besser) (VVINF helfen))) ($. .),1,0,0
1750,Eine Anamnese ist eine Vor-geschichte.,1,,(S (NP (ART Eine) (NN Anamnese)) (VAFIN ist) (NP (ART eine) (NN Vor-geschichte))) ($. .),1,0,0
1751,Die Vor-geschichte von einem Menschen.,0,,(NP (ART Die) (NN Vor-geschichte) (PP (APPR von) (ART einem) (NN Menschen))) ($. .),0,1,0
1753,Im Anarchismus gibt es keine Regierung.,1,,(S (PP (APPRART Im) (NN Anarchismus)) (VVFIN gibt) (PPER es) (NP (PIAT keine) (NN Regierung))) ($. .),1,0,0
1754,Es gibt keine Könige oder Präsidenten.,2,"[[3], [5]]",(S (PPER Es) (VVFIN gibt) (NP (PIAT keine) (CNP (NN Könige) (KON oder) (NN Präsidenten)))) ($. .),1,1,0
1755,Manchmal kann es aber Anführer geben.,1,,(S (ADV Manchmal) (VMFIN kann) (PPER es) (ADV aber) (VP (NN Anführer) (VVINF geben))) ($. .),1,0,0
1756,"Aber nur, \newline wenn alle Menschen in einer Gruppe das wollen.",3,"[[0, 1], [3, 4, 5, 9, 10], [6, 8]]","(DL (S (KON Aber) (ADV nur))) ($, ,) (S (ADV \newline) (KOUS wenn) (NP (PIAT alle) (NN Menschen) (PP (APPR in) (ART einer) (NN Gruppe))) (PDS das) (VMFIN wollen)) ($. .)",1,1,0
1757,Und nur für eine kurze Zeit.,0,,(PP (KON Und) (ADV nur) (APPR für) (ART eine) (ADJA kurze) (NN Zeit)) ($. .),0,0,1
1758,Zum Beispiel bis eine Aufgabe zu Ende ist.,1,,(S (PP (APPRART Zum) (NN Beispiel)) (KOUS bis) (NP (ART eine) (NN Aufgabe)) (PP (APPR zu) (NN Ende)) (VAFIN ist)) ($. .),1,0,0
1759,Beim Anarchismus organisieren alle das Leben zusammen.,1,,(S (PP (APPRART Beim) (NN Anarchismus)) (VVFIN organisieren) (PIS alle) (NP (ART das) (NN Leben)) (PTKVZ zusammen)) ($. .),1,0,0
1760,Alle Menschen bestimmen mit.,1,,(S (NP (PIAT Alle) (NN Menschen)) (VVFIN bestimmen) (PTKVZ mit)) ($. .),1,0,0
1761,Menschen im Anarchismus gründen kleine Gemeinschaften.,3,"[[0, 3, 5], [1, 2], [4, 5]]",(S (NP (NN Menschen) (PP (APPRART im) (NN Anarchismus))) (VVFIN gründen) (NP (ADJA kleine) (NN Gemeinschaften))) ($. .),1,1,0
1762,Und sie gründen kleine Gruppen.,2,"[[0, 1, 2, 4], [3]]",(S (KON Und) (PPER sie) (VVFIN gründen) (NP (ADJA kleine) (NN Gruppen))) ($. .),1,0,0
1763,Zum Beispiel wie in einer Familie.,0,,(PP (PP (APPRART Zum) (NN Beispiel)) (KOKOM wie) (APPR in) (ART einer) (NN Familie)) ($. .),0,0,1
1764,Die Gemeinschaften kümmern sich selber um ihre Sachen.,1,,(S (NP (ART Die) (NN Gemeinschaften)) (VVFIN kümmern) (NP (PRF sich) (ADV selber)) (PP (APPR um) (PPOSAT ihre) (NN Sachen))) ($. .),1,0,0
1765,Sie beraten was sie zu tun haben.,2,"[[0, 1], [2, 3, 4, 5, 6]]",(S (PPER Sie) (VVFIN beraten) (S (PWS was) (PPER sie) (VP (VZ (PTKZU zu) (VVINF tun))) (VAFIN haben))) ($. .),1,0,0
1766,Gemeinschaften können sich gegenseitig helfen.,1,,(S (NN Gemeinschaften) (VMFIN können) (VP (PRF sich) (ADJD gegenseitig) (VVINF helfen))) ($. .),1,0,0
1767,Jeder soll freiwillig in einer Gruppe mit-machen können.,3,"[[0, 1, 6, 7], [2], [3, 5]]",(S (PIS Jeder) (VMFIN soll) (VP (VP (ADJD freiwillig) (PP (APPR in) (ART einer) (NN Gruppe)) (VVINF mit-machen)) (VMINF können))) ($. .),1,0,0
1768,Die Menschen in der Gemeinschaft kümmern sich umeinander.,2,"[[2, 4], [5, 6, 7]]",(S (NP (ART Die) (NN Menschen) (PP (APPR in) (ART der) (NN Gemeinschaft))) (VVFIN kümmern) (PRF sich) (ADV umeinander)) ($. .),1,1,0
1769,Und sie helfen sich gegenseitig.,1,,(S (KON Und) (PPER sie) (VVFIN helfen) (PRF sich) (ADJD gegenseitig)) ($. .),1,0,0
1770,Menschen im Anarchismus geben gerne etwas von ihren eigenen Sachen ab.,3,"[[0, 3, 5, 6, 7, 8, 9, 10], [1, 2], [4]]",(S (NP (NN Menschen) (PP (APPRART im) (NN Anarchismus))) (VVFIN geben) (ADV gerne) (NP (PIS etwas) (PP (APPR von) (PPOSAT ihren) (ADJA eigenen) (NN Sachen))) (PTKVZ ab)) ($. .),1,2,1
1771,Sie teilen ihre Sachen mit anderen Menschen.,2,"[[0, 1, 2, 3], [4, 5, 6]]",(S (PPER Sie) (VVFIN teilen) (NP (PPOSAT ihre) (NN Sachen)) (PP (APPR mit) (ADJA anderen) (NN Menschen))) ($. .),1,0,0
1772,"Jemand der an den Anarchismus glaubt, \newline ist Anarchistisch.",2,"[[1, 2, 4, 5], [7, 8]]",(PIS Jemand) (NP (S (PRELS der) (PP (APPR an) (ART den) (NN Anarchismus)) (VVFIN glaubt))),1,1,0
1773,"Eine Frau die an den Anarchismus glaubt, \newline ist eine Anarchistin.",2,"[[2, 3, 5, 6], [8, 10]]","(ART Eine) (NN Frau) (NP (S (PRELS die) (PP (APPR an) (ART den) (NN Anarchismus)) (VVFIN glaubt))) ($, ,) (S (NE \newline) (VAFIN ist) (NP (ART eine) (NN Anarchistin))) ($. .)",1,1,0
1774,"Ein Mann der an den Anarchismus glaubt, \newline ist eine Anarchist.",2,"[[2, 3, 5, 6], [8, 10]]","(ART Ein) (NN Mann) (PRELS der) (PP (APPR an) (ART den) (NN Anarchismus)) (VVFIN glaubt) ($, ,) (S (NE \newline) (VAFIN ist) (NP (ART eine) (NN Anarchist))) ($. .)",1,0,0
1775,Anarchismus hat es früher in vielen Ländern gegeben.,2,"[[3], [4, 5, 6]]",(S (NN Anarchismus) (VAFIN hat) (PPER es) (VP (ADJD früher) (PP (APPR in) (PIAT vielen) (NN Ländern)) (VVPP gegeben))) ($. .),1,0,0
1776,Zum Beispiel in Spanien.,0,,(PP (PP (APPRART Zum) (NN Beispiel)) (APPR in) (NE Spanien)) ($. .),0,0,1
1777,Viele Menschen haben damals beim Anarchismus mitgemacht.,2,"[[3], [4, 5]]",(S (NP (PIAT Viele) (NN Menschen)) (VAFIN haben) (VP (ADV damals) (PP (APPRART beim) (NN Anarchismus)) (VVPP mitgemacht))) ($. .),1,0,0
1778,Das ist vom Jahr 1936 bis zum Jahr 1939 gewesen.,2,"[[2, 3, 4], [5, 6, 7, 8]]",(S (PDS Das) (VAFIN ist) (VP (PP (APPRART vom) (NN Jahr) (CARD 1936)) (PP (APPR bis) (APPRART zum) (NN Jahr) (CARD 1939)) (VAPP gewesen))) ($. .),1,0,1
1779,Anarchismus ist eine politische Idee.,2,"[[0, 1], [3]]",(S (NN Anarchismus) (VAFIN ist) (NP (ART eine) (ADJA politische) (NN Idee))) ($. .),1,1,0
1780,Es soll kein Mensch über einen anderen bestimmen.,1,,(S (PPER Es) (VMFIN soll) (NP (PIAT kein) (NN Mensch)) (VP (PP (APPR über) (ART einen) (ADJA anderen)) (VVINF bestimmen))) ($. .),1,0,0
1781,Und es darf keine Hierarchie geben.,1,,(S (KON Und) (PPER es) (VMFIN darf) (VP (NP (PIAT keine) (NN Hierarchie)) (VVINF geben))) ($. .),1,0,0
1782,Keinen Menschen darf man zu etwas zwingen.,1,,(S (NP (PIAT Keinen) (NN Menschen)) (VMFIN darf) (PIS man) (VP (PP (APPR zu) (PIS etwas)) (VVINF zwingen))) ($. .),1,0,0
1783,Dadurch soll es keine Unterdrückung geben.,1,,(S (PROAV Dadurch) (VMFIN soll) (PPER es) (VP (NP (PIAT keine) (NN Unterdrückung)) (VVINF geben))) ($. .),1,0,0
1784,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Freiheit,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1785,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Selbstbestimmung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1786,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Gleichberechtigung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1787,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Selbstverwirklichung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1788,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • selber Sachen zu machen und zu kontrollieren,5,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11, 12, 13, 14], [11, 12, 16, 17]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1789,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Gewaltlosigkeit,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1790,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • einzelne Menschen sollen keine Macht haben,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11, 12, 13, 14, 15, 16]]",(S (PP (APPRART Im) (NN Anarchismus)) (VAFIN sind) (NP (PDAT diese) (NN Sachen)) (PP (APPR für) (ART die) (NN Menschen)) (AP (ADV besonders) (ADJD wichtig))) ($. :),1,0,0
1791,Im Anarchismus gibt es viele Gruppen und Gemeinschaften.,2,"[[5], [6]]",(S (PP (APPRART Im) (NN Anarchismus)) (VVFIN gibt) (PPER es) (NP (PIAT viele) (CNP (NN Gruppen) (KON und) (NN Gemeinschaften)))) ($. .),1,1,0
1792,Sehr oft haben sie ihre eigenen Zeichen.,1,,(S (AVP (ADV Sehr) (ADV oft)) (VAFIN haben) (PPER sie) (NP (PPOSAT ihre) (ADJA eigenen) (NN Zeichen))) ($. .),1,1,0
1794,Eine Idee wie Menschen zusammen-leben können.,0,,(ART Eine) (NN Idee) (S (PWAV wie) (NN Menschen) (VP (VVINF zusammen-leben)) (VMFIN können)) ($. .),1,0,0
1795,Beim Anarchismus gibt es keine großen Chefs.,2,"[[0, 1, 2, 3, 4], [5]]",(S (PP (APPRART Beim) (NN Anarchismus)) (VVFIN gibt) (PPER es) (NP (PIAT keine) (ADJA großen) (NN Chefs))) ($. .),1,1,0
1796,"Das heißt, \newline es gibt keine Chefs die etwas bestimmen.",2,"[[3, 4, 5], [7, 8, 9]]","(S (PDS Das) (VVFIN heißt)) ($, ,) (NE \newline)",1,0,0
1797,Niemand hat alleine das Sagen.,1,,(S (PIS Niemand) (VAFIN hat) (ADV alleine) (NP (ART das) (NN Sagen))) ($. .),1,0,0
1798,Alle Menschen bestimmen beim Anarchismus mit.,1,,(S (NP (PIAT Alle) (NN Menschen)) (VVFIN bestimmen) (PP (APPRART beim) (NN Anarchismus)) (PTKVZ mit)) ($. .),1,0,0
1799,Das Gegenteil von anerkennen ist:  \newline aberkennen \newline  \newline Das Wort anerkennen ist ein Verb.,0,,(S (NP (ART Das) (NN Gegenteil) (PP (APPR von) (ADJA anerkennen))) (VAFIN ist)) ($. :) ($.  ) (FM \newline) (VVFIN aberkennen),1,1,0
1800,Beim anerkennen gibt man seine Zustimmung zu etwas.,1,,(S (PP (APPRART Beim) (NN anerkennen)) (VVFIN gibt) (PIS man) (NP (PPOSAT seine) (NN Zustimmung) (PP (APPR zu) (PIS etwas)))) ($. .),1,1,0
1801,Angela Merkel wurde am 17. Juli 1954 in Hamburg geboren.,2,"[[3, 4, 5, 6], [7, 8]]",(S (PN (NE Angela) (NE Merkel)) (VAFIN wurde) (VP (PP (APPRART am) (ADJA 17.) (NN Juli) (CARD 1954)) (PP (APPR in) (NE Hamburg)) (VVPP geboren))) ($. .),1,0,1
1802,Ihr Mädchenname ist damals Kasner gewesen \newline Ihr ganzer Name ist Angela Dorothea Merkel.,0,,(S (NP (PPOSAT Ihr) (NN Mädchenname)) (VAFIN ist) (ADV damals) (NN Kasner) (VAPP gewesen) (NE \newline)),1,0,0
1803,Im Jahr 1990 ist Angela Merkel Mitglied im Deutschen Bundestag geworden.,3,"[[0, 1, 2, 3, 6, 10], [3, 4, 5, 6, 10], [6, 7, 8, 9]]",(S (PP (APPRART Im) (NN Jahr) (CARD 1990)) (VAFIN ist) (PN (NE Angela) (NE Merkel)) (VP (NP (NN Mitglied) (PP (APPRART im) (PN (NP (ADJA Deutschen) (NN Bundestag))))) (VAPP geworden))) ($. .),1,1,0
1804,Und sie ist gleichzeitig Mitglied bei der Partei CDU geworden.,3,"[[0, 1, 2, 4, 5, 7], [7, 8], [2, 3, 4, 9]]",(S (KON Und) (PPER sie) (VAFIN ist) (VP (ADJD gleichzeitig) (NP (NN Mitglied) (PP (APPR bei) (ART der) (NN Partei) (NE CDU))) (VAPP geworden))) ($. .),1,1,1
1805,Angela Merkel war 18 Jahre lang die Chefin von der CDU. \newline Vom Jahr 2000 bis zum Jahr 2018. \newline Angela Merkel war 16 Jahre lang Bundes-kanzlerin.,0,,(S (PN (NE Angela) (NE Merkel)) (VAFIN war) (AP (NP (CARD 18) (NN Jahre)) (ADJD lang)) (NP (ART die) (NN Chefin) (PP (APPR von) (ART der) (NE CDU)))) ($. .),1,1,0
1806,Vom Jahr 2005 bis zum Jahr 2021. \newline  \newline Angela Merkel ist 165 Zentimeter groß.,0,,(PP (APPRART Vom) (NN Jahr) (CARD 2005)) (APPR bis) (APPRART zum) (NN Jahr) ($. 2021.),0,0,0
1807,Ihre Haar-farbe ist braun.,1,,(S (NP (PPOSAT Ihre) (NN Haar-farbe)) (VAFIN ist) (ADJD braun)) ($. .),1,0,0
1808,Angela Merkel ist eine Politikerin.,1,,(S (PN (NE Angela) (NE Merkel)) (VAFIN ist) (NP (ART eine) (NN Politikerin))) ($. .),1,0,0
