sentence,tree,is_sent,big_np_count,big_pp_count
Der Angriff begann am Abend des 1. Oktober.,(S (NP (ART Der) (NN Angriff)) (VVFIN begann) (PP (APPRART am) (NN Abend) (NP (ART des) (ADJA 1.) (NN Oktober)))) ($. .),1,1,1
Stephen Paddock hat auf dem Festival Menschen erschossen.,(S (PN (NE Stephen) (NE Paddock)) (VAFIN hat) (VP (PP (APPR auf) (ART dem) (NN Festival)) (NN Menschen) (VVPP erschossen))) ($. .),1,0,0
Er hatte während des Angriffs mehr als 20 Waffen bei sich.,(S (PPER Er) (VAFIN hatte) (PP (APPR während) (ART des) (NN Angriffs)) (NP (AP (PIAT mehr) (AP (KOKOM als) (CARD 20))) (NN Waffen)) (PP (APPR bei) (PRF sich))) ($. .),1,1,0
Er installierte Überwachungskameras außerhalb des Hotelzimmers.,(S (PPER Er) (VVFIN installierte) (NN Überwachungskameras) (PP (APPR außerhalb) (ART des) (NN Hotelzimmers))) ($. .),1,0,0
"Er wollte sehen, ob jemand in sein Hotelzimmer kam.","(S (PPER Er) (VMFIN wollte) (VP (VVINF sehen))) ($, ,) (S (KOUS ob) (PIS jemand) (PP (APPR in) (PPOSAT sein) (NN Hotelzimmer)) (VVFIN kam)) ($. .)",1,0,0
Der Angriff endete noch in derselben Nacht um 23:20 Uhr.,(S (NP (ART Der) (NN Angriff)) (VVFIN endete) (PP (ADV noch) (APPR in) (PDAT derselben) (NN Nacht)) (PP (APPR um) (CARD 23:20) (NN Uhr))) ($. .),1,0,1
Spezialpolizisten brachen in Stephen Paddocks Hotelzimmer ein.,(S (NN Spezialpolizisten) (VVFIN brachen) (PP (APPR in) (PN (NE Stephen) (NE Paddocks)) (NN Hotelzimmer)) (PTKVZ ein)) ($. .),1,0,1
Er beging in seinem Hotelzimmer Selbstmord.,(S (PPER Er) (VVFIN beging) (PP (APPR in) (PPOSAT seinem) (NN Hotelzimmer)) (NN Selbstmord)) ($. .),1,0,0
Nach Angaben der IS-Gruppe ist Stephen Paddock einer von ihnen.,(S (PP (APPR Nach) (NN Angaben) (NP (ART der) (NN IS-Gruppe))) (VAFIN ist) (PN (NE Stephen) (NE Paddock)) (NP (PIS einer) (PP (APPR von) (PPER ihnen)))) ($. .),1,1,1
"Niemand weiß, warum Stephen Paddock den Angriff verübte.","(S (PIS Niemand) (VVFIN weiß)) ($, ,) (S (PWAV warum) (PN (NE Stephen) (NE Paddock)) (NP (ART den) (NN Angriff)) (VVFIN verübte)) ($. .)",1,0,0
Viele Menschen auf der ganzen Welt sind verängstigt und traurig.,(S (NP (PIAT Viele) (NN Menschen) (PP (APPR auf) (ART der) (ADJA ganzen) (NN Welt))) (VAFIN sind) (CAP (ADJD verängstigt) (KON und) (ADJD traurig))) ($. .),1,1,1
Der Kauf einer Waffe in den USA ist sehr einfach.,(S (NP (ART Der) (NN Kauf) (NP (ART einer) (NN Waffe)) (PP (APPR in) (ART den) (NE USA))) (VAFIN ist) (AP (ADV sehr) (ADJD einfach))) ($. .),1,1,0
Am 1. Oktober 2017 kam es in Las Vegas zu einem Anschlag.,(S (PP (APPRART Am) (ADJA 1.) (NN Oktober) (CARD 2017)) (VVFIN kam) (PPER es) (PP (APPR in) (PN (NE Las) (NE Vegas))) (PP (APPR zu) (ART einem) (NN Anschlag))) ($. .),1,0,1
Der Mann tötete und verletzte weitere Menschen.,(CS (S (NP (ART Der) (NN Mann)) (VVFIN tötete)) (KON und) (S (VVFIN verletzte) (NP (ADJA weitere) (NN Menschen)))) ($. .),1,0,0
1976 gründete Ronnie Lee die Animal Liberation Front.,(S (CARD 1976) (VVFIN gründete) (PN (NE Ronnie) (NE Lee)) (NP (ART die) (PN (NE Animal) (NE Liberation) (NE Front)))) ($. .),1,1,0
"Teilnehmen kann jeder, der: • Vegetarier oder Veganer ist.","(S (VVINF Teilnehmen) (VMFIN kann) (PIS jeder)) ($, ,) (PRELS der) ($. :) ($LRB •) (NP (S (CNP (NN Vegetarier) (KON oder) (NN Veganer)) (VAFIN ist))) ($. .)",1,1,0
Zum Beispiel: • Die Gruppe gibt Tiere aus Versuchslaboren frei,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NP (ART Die) (NN Gruppe)) (VVFIN gibt) (NN Tiere) (PP (APPR aus) (NN Versuchslaboren)) (PTKVZ frei)),1,0,0
Zum Beispiel: • Die Gruppe lässt die Tiere von der Pelzfarm frei.,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NP (ART Die) (NN Gruppe)) (VVFIN lässt) (NP (ART die) (NN Tiere)) (PP (APPR von) (ART der) (NN Pelzfarm)) (PTKVZ frei)) ($. .),1,0,0
"Die Gruppe möchte nicht, dass Menschen Tierversuche durchführen.","(S (NP (ART Die) (NN Gruppe)) (VMFIN möchte) (PTKNEG nicht)) ($, ,) (S (KOUS dass) (NN Menschen) (NN Tierversuche) (VVFIN durchführen)) ($. .)",1,0,0
Das Ankerland ist ein besonderes Land.,(S (NP (ART Das) (NN Ankerland)) (VAFIN ist) (NP (ART ein) (ADJA besonderes) (NN Land))) ($. .),1,1,0
"Wenn das Ankerland eine Entscheidung trifft, hat dies Auswirkungen auf viele Nachbarländer.","(S (KOUS Wenn) (NP (ART das) (NN Ankerland)) (NP (ART eine) (NN Entscheidung)) (VVFIN trifft)) ($, ,) (S (VAFIN hat) (PDS dies) (NP (NN Auswirkungen) (PP (APPR auf) (PIAT viele) (NN Nachbarländer)))) ($. .)",1,1,0
Aufgrund der Entscheidung des Ankerlandes passiert \newline immer etwas im Nachbarland.,(S (PP (APPR Aufgrund) (ART der) (NN Entscheidung) (NP (ART des) (NN Ankerlandes))) (VVFIN passiert) (FM \newline) (ADV immer) (PIS etwas) (PP (APPRART im) (NN Nachbarland))) ($. .),1,0,1
Die Einstiegsklangtabellen sollen beim Lesen und Schreiben helfen.,(S (NP (ART Die) (NN Einstiegsklangtabellen)) (VMFIN sollen) (VP (PP (APPRART beim) (CNP (NN Lesen) (KON und) (NN Schreiben))) (VVINF helfen))) ($. .),1,0,1
Ein Buchstabe oder ein Wort wird mit einer Computerstimme gesprochen.,(S (CNP (NP (ART Ein) (NN Buchstabe)) (KON oder) (NP (ART ein) (NN Wort))) (VAFIN wird) (VP (PP (APPR mit) (ART einer) (NN Computerstimme)) (VVPP gesprochen))) ($. .),1,0,0
Es enthält Buchstaben und Bilder.,(S (PPER Es) (VVFIN enthält) (CNP (NN Buchstaben) (KON und) (NN Bilder))) ($. .),1,0,0
"Dadurch können Sie lernen, ein Wort zu sprechen und zu schreiben.","(S (PROAV Dadurch) (VMFIN können) (PPER Sie) (VP (VVINF lernen))) ($, ,) (CVP (VP (NP (ART ein) (NN Wort)) (VZ (PTKZU zu) (VVINF sprechen))) (KON und) (VZ (PTKZU zu) (VVINF schreiben))) ($. .)",1,0,0
Anna Faris ist eine amerikanische Schauspielerin.,(S (PN (NE Anna) (NE Faris)) (VAFIN ist) (NP (ART eine) (ADJA amerikanische) (NN Schauspielerin))) ($. .),1,1,0
Als Kind übte Annalena Trampolinturnen.,(S (PP (APPR Als) (NN Kind)) (VVFIN übte) (NE Annalena) (NN Trampolinturnen)) ($. .),1,0,0
Er ist Mitglied der Grünen.,(S (PPER Er) (VAFIN ist) (NP (NN Mitglied) (PN (NP (ART der) (NN Grünen))))) ($. .),1,1,0
Er gehört der Grünen-Partei an.,(S (PPER Er) (VVFIN gehört) (NP (ART der) (NN Grünen-Partei)) (PTKVZ an)) ($. .),1,0,0
Annalena Baerbock ist Vorsitzende der Grünen.,(S (PN (NE Annalena) (NE Baerbock)) (VAFIN ist) (NP (NN Vorsitzende) (PN (NP (ART der) (NN Grünen))))) ($. .),1,1,0
"Wenn er einen Brief schreibt, unterschreibt er ihn nicht.","(S (KOUS Wenn) (PPER er) (NP (ART einen) (NN Brief)) (VVFIN schreibt)) ($, ,) (S (VVFIN unterschreibt) (PPER er) (PPER ihn) (PTKNEG nicht)) ($. .)",1,0,0
"Dann weiß niemand, wer den Brief geschrieben hat.","(S (ADV Dann) (VVFIN weiß) (PIS niemand)) ($, ,) (S (PWS wer) (VP (NP (ART den) (NN Brief)) (VVPP geschrieben)) (VAFIN hat)) ($. .)",1,0,0
"Dafür kann es mehrere Gründe geben, zum Beispiel \newline: \newline er möchte etwas sagen, hat aber Angst, dafür Ärger zu bekommen.","(S (PROAV Dafür) (VMFIN kann) (PPER es) (VP (PIAT mehrere) (NN Gründe) (VVINF geben))) ($, ,) (NP (S (PP (APPRART zum) (NN Beispiel)) (ADV \newline))) ($. :) (XY \newline)",1,1,0
"Er möchte, dass die Menschen ernst nehmen, was gesagt wird, und nicht, wer er als Person ist.","(S (PPER Er) (VMFIN möchte)) ($, ,) (CS (S (KOUS dass) (NP (ART die) (NN Menschen)) (ADJD ernst) (VVFIN nehmen))) ($, ,) (S (PWS was) (VVPP gesagt) (VAFIN wird)) ($, ,) (KON und) (S (PTKNEG nicht)) ($, ,) (S (PWS wer) (PPER er) (PP (APPR als) (NN Person)) (VAFIN ist)) ($. .)",1,0,0
"Das Wort „Anonymität“ kann auch bedeuten, dass Sie für eine große Gruppe von Menschen nicht mehr wichtig sind.","(ART Das) (NN Wort) ($LRB „) (NP (NN Anonymität)) ($LRB “) (S (VMFIN kann) (ADV auch) (VP (VVINF bedeuten))) ($, ,) (S (KOUS dass) (PPER Sie) (PP (APPR für) (ART eine) (ADJA große) (NN Gruppe) (PP (APPR von) (NN Menschen))) (AVP (PTKNEG nicht) (ADV mehr)) (AP (ADJD wichtig)) (VAFIN sind)) ($. .)",1,0,1
Das Wort „anonym“ ist ein Zitat aus dem Altgriechischen.,(ART Das) (NN Wort) ($LRB „) (NP (ADJD anonym)) ($LRB “) (S (VAFIN ist) (NP (ART ein) (NN Zitat) (PP (APPR aus) (ART dem) (NN Altgriechischen)))) ($. .),1,1,0
Im Internet agieren anonyme Gruppen.,(S (PP (APPRART Im) (NN Internet)) (VVFIN agieren) (NP (ADJA anonyme) (NN Gruppen))) ($. .),1,0,0
Sie wollen politisch etwas verändern.,(S (PPER Sie) (VMFIN wollen) (VP (ADJD politisch) (PIS etwas) (VVINF verändern))) ($. .),1,0,0
"Wenn sie sich treffen, tragen sie manchmal Gesichtsmasken.","(S (KOUS Wenn) (PPER sie) (PRF sich) (VVFIN treffen)) ($, ,) (S (VVFIN tragen) (PPER sie) (ADV manchmal) (NN Gesichtsmasken)) ($. .)",1,0,0
Sie tragen eine Guy-Fawkes-Gesichtsmaske.,(S (PPER Sie) (VVFIN tragen) (NP (ART eine) (NN Guy-Fawkes-Gesichtsmaske))) ($. .),1,0,0
"Bei einer anonymen Gruppe handelt es sich um verschiedene Personen, die gemeinsam gegen bestimmte Dinge protestieren.","(S (PP (APPR Bei) (ART einer) (ADJA anonymen) (NN Gruppe)) (VVFIN handelt) (PPER es) (PRF sich) (APPR um) (ADJA verschiedene) (NN Personen)) ($, ,) (PP (S (PRELS die) (ADJD gemeinsam) (PP (APPR gegen) (ADJA bestimmte) (NN Dinge)) (VVFIN protestieren))) ($. .)",1,0,2
Niemand weiß also: Wer ist diese Person?,(S (PIS Niemand) (VVFIN weiß) (ADV also)) ($. :) (S (PWS Wer) (VAFIN ist) (NP (PDAT diese) (NN Person))) ($. ?),1,0,0
Magersucht ist ein Fachbegriff und ein Kunstwort.,(S (NN Magersucht) (VAFIN ist) (CNP (NP (ART ein) (NN Fachbegriff)) (KON und) (NP (ART ein) (NN Kunstwort)))) ($. .),1,0,0
"Wenn Sie an Magersucht leiden, haben Sie keine Lust, etwas zu essen.","(S (KOUS Wenn) (PPER Sie) (PP (APPR an) (NN Magersucht)) (VVFIN leiden)) ($, ,) (S (VAFIN haben) (PPER Sie) (PIAT keine) (NN Lust)) ($, ,) (NP (VP (PIS etwas) (VZ (PTKZU zu) (VVINF essen)))) ($. .)",1,1,0
"Hält die Magersucht länger an, verschwindet auch der Hunger.","(S (VVFIN Hält) (NP (ART die) (NN Magersucht)) (ADJD länger) (PTKVZ an)) ($, ,) (S (VVFIN verschwindet) (NP (ADV auch) (ART der) (NN Hunger))) ($. .)",1,1,0
Der Mann hat absichtlich Menschen erschossen.,(S (NP (ART Der) (NN Mann)) (VAFIN hat) (VP (ADJD absichtlich) (NN Menschen) (VVPP erschossen))) ($. .),1,0,0
"Niemand weiß, wer der Mann ist.","(S (PIS Niemand) (VVFIN weiß)) ($, ,) (S (PWS wer) (NP (ART der) (NN Mann)) (VAFIN ist)) ($. .)",1,0,0
"Und niemand weiß, wo der Mann ist.","(S (KON Und) (PIS niemand) (VVFIN weiß)) ($, ,) (S (PWAV wo) (NP (ART der) (NN Mann)) (VAFIN ist)) ($. .)",1,0,0
"Polizei und Experten versuchen herauszufinden, wer der Mann ist.","(S (CNP (NN Polizei) (KON und) (NN Experten)) (VVFIN versuchen) (VP (VVIZU herauszufinden))) ($, ,) (S (PWS wer) (NP (ART der) (NN Mann)) (VAFIN ist)) ($. .)",1,0,0
Die türkische Polizei sagt: Der Mann habe sich des Terrorismus schuldig gemacht.,(S (NP (ART Die) (ADJA türkische) (NN Polizei)) (VVFIN sagt)) ($. :) (S (NP (ART Der) (NN Mann)) (VAFIN habe) (VP (PRF sich) (AP (NP (ART des) (NN Terrorismus)) (ADJD schuldig)) (VVPP gemacht))) ($. .),1,1,0
Und der Mann schoss mit einer Langwaffe.,(S (KON Und) (NP (ART der) (NN Mann)) (VVFIN schoss) (PP (APPR mit) (ART einer) (NN Langwaffe))) ($. .),1,0,0
Die IS-Gruppe sagte: Wir haben einen Angriff durchgeführt.,(S (NP (ART Die) (NN IS-Gruppe)) (VVFIN sagte)) ($. :) (S (PPER Wir) (VAFIN haben) (VP (NP (ART einen) (NN Angriff)) (VVPP durchgeführt))) ($. .),1,0,0
"Der Mann, dem der Nachtclub gehört, sagte, er sei vom US-Geheimdienst alarmiert worden.","(ART Der) (NN Mann) ($, ,) (NP (S (PRELS dem) (NP (ART der) (NN Nachtclub)) (VVFIN gehört))) ($, ,) (S (VVFIN sagte)) ($, ,) (S (PPER er) (VAFIN sei) (VP (VP (PP (APPRART vom) (NN US-Geheimdienst)) (VVPP alarmiert)) (VAPP worden))) ($. .)",1,1,0
"Der Secret Service sagte, der Nachtclub sei angegriffen worden.","(S (NP (ART Der) (PN (NE Secret) (NE Service))) (VVFIN sagte)) ($, ,) (S (NP (ART der) (NN Nachtclub)) (VAFIN sei) (VP (VVPP angegriffen) (VAPP worden))) ($. .)",1,1,0
"Der amerikanische Geheimdienst sagt, das sei nicht wahr.","(S (NP (ART Der) (ADJA amerikanische) (NN Geheimdienst)) (VVFIN sagt)) ($, ,) (S (PDS das) (VAFIN sei) (PTKNEG nicht) (ADJD wahr)) ($. .)",1,1,0
"Angela Merkel sagte gegenüber \newline, dass der Angriff böse und schrecklich sei.","(S (PN (NE Angela) (NE Merkel)) (VVFIN sagte) (PP (APPR gegenüber) (NE \newline))) ($, ,) (S (KOUS dass) (NP (ART der) (NN Angriff)) (CAP (ADJD böse) (KON und) (ADJD schrecklich)) (VAFIN sei)) ($. .)",1,0,0
In der Türkei kam es zu mehreren Anschlägen.,(S (PP (APPR In) (ART der) (NE Türkei)) (VVFIN kam) (PPER es) (PP (APPR zu) (PIAT mehreren) (NN Anschlägen))) ($. .),1,0,0
Im Jahr 2016 gab es 20 Angriffe.,(S (PP (APPRART Im) (NN Jahr) (CARD 2016)) (VVFIN gab) (PPER es) (NP (CARD 20) (NN Angriffe))) ($. .),1,0,0
Der Anschlag in Istanbul ereignete sich am 1. Januar 2017.,(NP (ART Der) (NN Anschlag) (PP (APPR in) (NE Istanbul))) (VVFIN ereignete) (PRF sich) (APPRART am) (ADJA 1.) (NN Januar) ($. 2017.),0,1,0
Ein Mann hat mit einer Waffe auf viele Menschen geschossen.,(S (NP (ART Ein) (NN Mann)) (VAFIN hat) (VP (PP (APPR mit) (ART einer) (NN Waffe)) (PP (APPR auf) (PIAT viele) (NN Menschen)) (VVPP geschossen))) ($. .),1,0,0
Mehr als 700 Menschen feierten im Nachtclub.,(S (NP (AP (PIAT Mehr) (AP (KOKOM als) (CARD 700))) (NN Menschen)) (VVFIN feierten) (PP (APPRART im) (NN Nachtclub))) ($. .),1,1,0
Die beiden Angriffe ereigneten sich am 10. Dezember 2016.,(NP (ART Die) (PIAT beiden) (NN Angriffe)) (VVFIN ereigneten) (PRF sich) (APPRART am) (ADJA 10.) (NN Dezember) ($. 2016.),0,1,0
Der Anschlag in Istanbul ereignete sich am 10. Dezember 2016.,(NP (ART Der) (NN Anschlag) (PP (APPR in) (NE Istanbul))) (VVFIN ereignete) (PRF sich) (APPRART am) (ADJA 10.) (NN Dezember) ($. 2016.),0,1,0
Sie wollten viele Menschen töten und verletzen.,(S (PPER Sie) (VMFIN wollten) (CVP (VP (NP (PIAT viele) (NN Menschen)) (VVINF töten)) (KON und) (VP (VVINF verletzen)))) ($. .),1,0,0
"Der Mann, der sich in die Luft sprengte, \newline, ist ein Selbstmordattentäter.","(ART Der) (NN Mann) ($, ,) (S (PRELS der) (PRF sich) (PP (APPR in) (ART die) (NN Luft)) (VVFIN sprengte)) ($, ,) (NP (NE \newline)) ($, ,) (S (VAFIN ist) (NP (ART ein) (NN Selbstmordattentäter))) ($. .)",1,0,0
Er sprengte sich an einem überfüllten Ort in die Luft.,(S (PPER Er) (VVFIN sprengte) (PRF sich) (PP (APPR an) (ART einem) (ADJA überfüllten) (NN Ort)) (PP (APPR in) (ART die) (NN Luft))) ($. .),1,0,1
"Nabil Fadli stand mit anderen Leuten zusammen und zündete dann die Bombe, \newline Er starb selbst.","(CS (S (PN (NE Nabil) (NE Fadli)) (VVFIN stand) (PP (APPR mit) (ADJA anderen) (NN Leuten)) (PTKVZ zusammen)) (KON und) (S (VVFIN zündete) (ADV dann) (NP (ART die) (NN Bombe)))) ($, ,) (NE \newline)",1,0,0
Der Platz heißt Sultan-Ahmed-Platz und ist sehr berühmt.,(CS (S (NP (ART Der) (NN Platz)) (VVFIN heißt) (NE Sultan-Ahmed-Platz)) (KON und) (S (VAFIN ist) (AP (ADV sehr) (ADJD berühmt)))) ($. .),1,0,0
Nach dem Angriff kam es zu einer Nachrichtensperre.,(S (PP (APPR Nach) (ART dem) (NN Angriff)) (VVFIN kam) (PPER es) (PP (APPR zu) (ART einer) (NN Nachrichtensperre))) ($. .),1,0,0
"Das bedeutet, dass die Übergabe von \newline-Daten verboten ist.","(S (PDS Das) (VVFIN bedeutet)) ($, ,) (S (KOUS dass) (NP (ART die) (NN Übergabe) (PP (APPR von) (NN \newline-Daten))) (VVPP verboten) (VAFIN ist)) ($. .)",1,1,0
8 Personen kommen aus Deutschland und eine Person kommt aus Peru.,(CS (S (NP (CARD 8) (NN Personen)) (VVFIN kommen) (PP (APPR aus) (NE Deutschland))) (KON und) (S (NP (ART eine) (NN Person)) (VVFIN kommt) (PP (APPR aus) (NE Peru)))) ($. .),1,0,0
Der Anschlag in Istanbul ereignete sich am 12. Januar 2016.,(NP (ART Der) (NN Anschlag) (PP (APPR in) (NE Istanbul))) (VVFIN ereignete) (PRF sich) (APPRART am) (ADJA 12.) (NN Januar) ($. 2016.),0,1,0
Ein Mann sprengte sich auf einem Platz mit vielen Menschen in die Luft.,(S (NP (ART Ein) (NN Mann)) (VVFIN sprengte) (PRF sich) (PP (APPR auf) (ART einem) (NN Platz) (PP (APPR mit) (PIAT vielen) (NN Menschen))) (PP (APPR in) (ART die) (NN Luft))) ($. .),1,0,1
Der Angriff ereignete sich in der Stadt Istanbul.,(S (NP (ART Der) (NN Angriff)) (VVFIN ereignete) (PRF sich) (PP (APPR in) (ART der) (NN Stadt) (NE Istanbul))) ($. .),1,0,1
Der Anschlag auf Charlie Hebdo ereignete sich am 7. Januar 2015.,(NP (ART Der) (NN Anschlag) (PP (APPR auf) (PN (NE Charlie) (NE Hebdo)))) (VVFIN ereignete) (PRF sich) (APPRART am) (ADJA 7.) (NN Januar) ($. 2015.),0,1,0
Zwei Männer schossen mit einer Waffe auf andere Menschen.,(S (NP (CARD Zwei) (NN Männer)) (VVFIN schossen) (PP (APPR mit) (ART einer) (NN Waffe)) (PP (APPR auf) (ADJA andere) (NN Menschen))) ($. .),1,0,0
Dies geschah in Paris in den Räumen von Charlie Hebdo.,(S (PDS Dies) (VVFIN geschah) (PP (APPR in) (NE Paris)) (PP (APPR in) (ART den) (NN Räumen) (PP (APPR von) (PN (NE Charlie) (NE Hebdo))))) ($. .),1,0,1
Die Fußballer von Borussia Dortmund reisten mit dem Bus an.,(S (NP (ART Die) (NN Fußballer) (PP (APPR von) (PN (NE Borussia) (NE Dortmund)))) (VVFIN reisten) (PP (APPR mit) (ART dem) (NN Bus)) (PTKVZ an)) ($. .),1,1,0
Ein Mann versteckte drei Sprengbomben auf der Straße.,(S (NP (ART Ein) (NN Mann)) (VVFIN versteckte) (NP (CARD drei) (NN Sprengbomben)) (PP (APPR auf) (ART der) (NN Straße))) ($. .),1,0,0
"Als der Bus mit den Fußballspielern vorbeifuhr, explodierten die Sprengbomben.","(S (KOUS Als) (NP (ART der) (NN Bus) (PP (APPR mit) (ART den) (NN Fußballspielern))) (VVFIN vorbeifuhr)) ($, ,) (S (VVFIN explodierten) (NP (ART die) (NN Sprengbomben))) ($. .)",1,1,0
Bei dem Angriff wurden ein Fußballspieler und ein Polizist verletzt.,(S (PP (APPR Bei) (ART dem) (NN Angriff)) (VAFIN wurden) (CNP (NP (ART ein) (NN Fußballspieler)) (KON und) (NP (ART ein) (NN Polizist))) (VP (VVPP verletzt))) ($. .),1,0,0
Aufgrund des Anschlags wurde das Fußballspiel abgesagt.,(S (PP (APPR Aufgrund) (ART des) (NN Anschlags)) (VAFIN wurde) (NP (ART das) (NN Fußballspiel)) (VP (VVPP abgesagt))) ($. .),1,0,0
"Die Polizei sagt \newline, das sei falsch.","(NP (ART Die) (NN Polizei)) (VVFIN sagt) (ADV \newline) ($, ,) (S (PDS das) (VAFIN sei) (ADJD falsch)) ($. .)",1,0,0
Der Name des Mannes ist Sergej W. \newline Er ist 28 Jahre alt.,(S (NP (ART Der) (NN Name) (NP (ART des) (NN Mannes))) (VAFIN ist) (PN (NE Sergej) (NE W.))),1,1,0
"Er wollte, dass die Aktien des Fußballvereins Borussia Dortmund einen höheren Wert haben.","(S (PPER Er) (VMFIN wollte)) ($, ,) (S (KOUS dass) (NP (ART die) (NN Aktien) (NP (ART des) (NN Fußballvereins) (PN (NE Borussia) (NE Dortmund)))) (NP (ART einen) (ADJA höheren) (NN Wert)) (VAFIN haben)) ($. .)",1,3,0
Deshalb habe er die Lizenz vor dem Anschlag gekauft.,(S (PROAV Deshalb) (VAFIN habe) (PPER er) (VP (NP (ART die) (NN Lizenz)) (PP (APPR vor) (ART dem) (NN Anschlag)) (VVPP gekauft))) ($. .),1,0,0
Der Anschlag auf den Bus von Borussia Dortmund ereignete sich am 11. April 2017.,(NP (ART Der) (NN Anschlag) (PP (APPR auf) (ART den) (NN Bus) (PP (APPR von) (PN (NE Borussia) (NE Dortmund))))) (VVFIN ereignete) (PRF sich) (APPRART am) (ADJA 11.) (NN April) ($. 2017.),0,1,1
"Als der Bus von Borussia Dortmund vorbeifuhr, explodierte der Sprengstoff.","(S (KOUS Als) (NP (ART der) (NN Bus) (PP (APPR von) (PN (NE Borussia) (NE Dortmund)))) (VVFIN vorbeifuhr)) ($, ,) (S (VVFIN explodierte) (NP (ART der) (NN Sprengstoff))) ($. .)",1,1,0
Ein Polizist und ein Fußballspieler wurden verletzt.,(S (CNP (NP (ART Ein) (NN Polizist)) (KON und) (NP (ART ein) (NN Fußballspieler))) (VAFIN wurden) (VVPP verletzt)) ($. .),1,0,0
In Ankara gab es eine Demonstration.,(S (PP (APPR In) (NE Ankara)) (VVFIN gab) (PPER es) (NP (ART eine) (NN Demonstration))) ($. .),1,0,0
"Die Demonstranten wollen, dass der Türkiye-PKK-Konflikt beendet wird.","(S (NP (ART Die) (NN Demonstranten)) (VMFIN wollen)) ($, ,) (S (KOUS dass) (NP (ART der) (NN Türkiye-PKK-Konflikt)) (VVPP beendet) (VAFIN wird)) ($. .)",1,0,0
Zur Demonstration kamen viele Menschen.,(S (PP (APPRART Zur) (NN Demonstration)) (VVFIN kamen) (NP (PIAT viele) (NN Menschen))) ($. .),1,0,0
Dann zündete jemand in der Menge die Bombe.,(S (ADV Dann) (VVFIN zündete) (NP (PIS jemand) (PP (APPR in) (ART der) (NN Menge))) (NP (ART die) (NN Bombe))) ($. .),1,1,0
"\newline Wir wissen immer noch nicht, wer den Angriff durchgeführt hat.",(XY \newline),0,0,0
"Die Demonstranten wollen, dass der Türkiye-PKK-Konflikt beendet wird.","(S (NP (ART Die) (NN Demonstranten)) (VMFIN wollen)) ($, ,) (S (KOUS dass) (NP (ART der) (NN Türkiye-PKK-Konflikt)) (VVPP beendet) (VAFIN wird)) ($. .)",1,0,0
Jemand hat zwei Bomben gezündet.,(S (PIS Jemand) (VAFIN hat) (VP (NP (CARD zwei) (NN Bomben)) (VVPP gezündet))) ($. .),1,0,0
Der Angriff ereignete sich in der Stadt Ankara.,(S (NP (ART Der) (NN Angriff)) (VVFIN ereignete) (PRF sich) (PP (APPR in) (ART der) (NN Stadt) (NE Ankara))) ($. .),1,0,1
Die Täter versteckten Bomben in ihrem Auto.,(S (NP (ART Die) (NN Täter)) (VVFIN versteckten) (NN Bomben) (PP (APPR in) (PPOSAT ihrem) (NN Auto))) ($. .),1,0,0
Dann fuhren sie mit dem Auto los.,(S (ADV Dann) (VVFIN fuhren) (PPER sie) (PP (APPR mit) (ART dem) (NN Auto)) (PTKVZ los)) ($. .),1,0,0
"Als sie an vielen Fahrzeugen vorbeifuhren, zündeten sie die Bombe.","(S (KOUS Als) (PPER sie) (PP (APPR an) (PIAT vielen) (NN Fahrzeugen)) (VVFIN vorbeifuhren)) ($, ,) (S (VVFIN zündeten) (PPER sie) (NP (ART die) (NN Bombe))) ($. .)",1,0,0
Es gab eine Explosion und viel Feuer.,(S (PPER Es) (VVFIN gab) (CNP (NP (ART eine) (NN Explosion)) (KON und) (NP (PIAT viel) (NN Feuer)))) ($. .),1,0,0
"\newline Wir wissen immer noch nicht, wer den Angriff durchgeführt hat.",(XY \newline),0,0,0
"Angela Merkel sagte gegenüber \newline, dass der Angriff böse und schrecklich sei.","(S (PN (NE Angela) (NE Merkel)) (VVFIN sagte) (PP (APPR gegenüber) (NE \newline))) ($, ,) (S (KOUS dass) (NP (ART der) (NN Angriff)) (CAP (ADJD böse) (KON und) (ADJD schrecklich)) (VAFIN sei)) ($. .)",1,0,0
"Auch Angela Merkel sagte: \newline Die Leute, die das getan haben, müssen bestraft werden.",(S (NP (ADV Auch) (PN (NE Angela) (NE Merkel))) (VVFIN sagte)) ($. :) (NE \newline),1,1,0
"Deutschland hilft der Türkei, diese Menschen zu finden und zu bestrafen.","(S (NE Deutschland) (VVFIN hilft) (NP (ART der) (NE Türkei))) ($, ,) (CVP (VP (NP (PDAT diese) (NN Menschen)) (VZ (PTKZU zu) (VVINF finden))) (KON und) (VP (VZ (PTKZU zu) (VVINF bestrafen)))) ($. .)",1,0,0
In der Türkei kam es zu mehreren Anschlägen.,(S (PP (APPR In) (ART der) (NE Türkei)) (VVFIN kam) (PPER es) (PP (APPR zu) (PIAT mehreren) (NN Anschlägen))) ($. .),1,0,0
